id,filepath,site,label,file,max_detection_conf,category,conf,bbox,bbox_true
ZJ001819,train_features/ZJ001819.jpg,S0013,antelope_duiker,ZJ001819.jpg,0.897,animal,0.897,"[0.2812, 0.5388, 0.2453, 0.3333]",True
ZJ001820,train_features/ZJ001820.jpg,S0009,monkey_prosimian,,,,,,False
ZJ001821,train_features/ZJ001821.jpg,S0020,civet_genet,ZJ001821.jpg,0.888,animal,0.888,"[0.4031, 0.5222, 0.2614, 0.4074]",True
ZJ001822,train_features/ZJ001822.jpg,S0185,blank,,,,,,False
ZJ001823,train_features/ZJ001823.jpg,S0029,antelope_duiker,ZJ001823.jpg,0.796,animal,0.796,"[0.1614, 0.7666, 0.1802, 0.1388]",True
ZJ001824,train_features/ZJ001824.jpg,S0047,antelope_duiker,,,,,,False
ZJ001825,train_features/ZJ001825.jpg,S0124,antelope_duiker,ZJ001825.jpg,0.857,animal,0.857,"[0.8447, 0.7666, 0.1385, 0.2018]",True
ZJ001826,train_features/ZJ001826.jpg,S0009,rodent,,,,,,False
ZJ001827,train_features/ZJ001827.jpg,S0163,blank,,,,,,False
ZJ001828,train_features/ZJ001828.jpg,S0186,civet_genet,,,,,,False
ZJ001829,train_features/ZJ001829.jpg,S0008,blank,,,,,,False
ZJ001830,train_features/ZJ001830.jpg,S0163,hog,ZJ001830.jpg,0.782,animal,0.782,"[0.1546, 0.04722, 0.8453, 0.9055]",True
ZJ001831,train_features/ZJ001831.jpg,S0002,rodent,,,,,,False
ZJ001832,train_features/ZJ001832.jpg,S0049,antelope_duiker,ZJ001832.jpg,0.931,animal,0.931,"[0.6124, 0.5777, 0.339, 0.2361]",True
ZJ001833,train_features/ZJ001833.jpg,S0136,rodent,,,,,,False
ZJ001834,train_features/ZJ001834.jpg,S0096,leopard,,,,,,False
ZJ001835,train_features/ZJ001835.jpg,S0080,monkey_prosimian,,,,,,False
ZJ001836,train_features/ZJ001836.jpg,S0063,antelope_duiker,ZJ001836.jpg,0.873,animal,0.873,"[0.3458, 0.5277, 0.477, 0.4407]",True
ZJ001837,train_features/ZJ001837.jpg,S0003,monkey_prosimian,,,,,,False
ZJ001838,train_features/ZJ001838.jpg,S0014,hog,ZJ001838.jpg,0.921,animal,0.921,"[0.5203, 0.4555, 0.2234, 0.3472]",True
ZJ001839,train_features/ZJ001839.jpg,S0060,civet_genet,,,,,,False
ZJ001840,train_features/ZJ001840.jpg,S0097,bird,ZJ001840.jpg,0.66,animal,0.66,"[0.5187, 0.4238, 0.09531, 0.2686]",True
ZJ001841,train_features/ZJ001841.jpg,S0027,blank,,,,,,False
ZJ001842,train_features/ZJ001842.jpg,S0069,monkey_prosimian,ZJ001842.jpg,0.869,animal,0.869,"[0.5604, 0, 0.1322, 0.9666]",True
ZJ001843,train_features/ZJ001843.jpg,S0018,bird,ZJ001843.jpg,0.896,animal,0.896,"[0.426, 0.6333, 0.1781, 0.3351]",True
ZJ001844,train_features/ZJ001844.jpg,S0043,leopard,ZJ001844.jpg,0.926,animal,0.926,"[0.7203, 0, 0.2796, 1.0]",True
ZJ001845,train_features/ZJ001845.jpg,S0030,antelope_duiker,,,,,,False
ZJ001846,train_features/ZJ001846.jpg,S0036,blank,,,,,,False
ZJ001847,train_features/ZJ001847.jpg,S0139,hog,,,,,,False
ZJ001848,train_features/ZJ001848.jpg,S0060,antelope_duiker,,,,,,False
ZJ001849,train_features/ZJ001849.jpg,S0141,bird,ZJ001849.jpg,0.856,animal,0.856,"[0.2281, 0.6029, 0.05624, 0.185]",True
ZJ001850,train_features/ZJ001850.jpg,S0172,blank,,,,,,False
ZJ001851,train_features/ZJ001851.jpg,S0089,blank,,,,,,False
ZJ001852,train_features/ZJ001852.jpg,S0060,civet_genet,ZJ001852.jpg,0.659,animal,0.659,"[0.5135, 0.6462, 0.3552, 0.2481]",True
ZJ001853,train_features/ZJ001853.jpg,S0010,rodent,,,,,,False
ZJ001854,train_features/ZJ001854.jpg,S0008,monkey_prosimian,,,,,,False
ZJ001855,train_features/ZJ001855.jpg,S0060,civet_genet,,,,,,False
ZJ001856,train_features/ZJ001856.jpg,S0023,leopard,,,,,,False
ZJ001857,train_features/ZJ001857.jpg,S0137,antelope_duiker,ZJ001857.jpg,0.795,animal,0.795,"[0, 0.5499, 0.1781, 0.3444]",True
ZJ001858,train_features/ZJ001858.jpg,S0008,rodent,ZJ001858.jpg,0.865,animal,0.865,"[0, 0.6222, 0.2109, 0.3305]",True
ZJ001859,train_features/ZJ001859.jpg,S0095,monkey_prosimian,ZJ001859.jpg,0.735,animal,0.735,"[0.02916, 0.4407, 0.176, 0.2462]",True
ZJ001860,train_features/ZJ001860.jpg,S0096,leopard,ZJ001860.jpg,0.659,animal,0.659,"[0.1453, 0.2277, 0.8546, 0.7694]",True
ZJ001861,train_features/ZJ001861.jpg,S0027,civet_genet,ZJ001861.jpg,0.851,animal,0.851,"[0.8875, 0.7083, 0.1124, 0.2888]",True
ZJ001862,train_features/ZJ001862.jpg,S0071,monkey_prosimian,ZJ001862.jpg,0.927,animal,0.927,"[0.04687, 0.2777, 0.2, 0.6351]",True
ZJ001863,train_features/ZJ001863.jpg,S0021,antelope_duiker,ZJ001863.jpg,0.606,animal,0.606,"[0.04687, 0.4333, 0.1624, 0.1972]",True
ZJ001864,train_features/ZJ001864.jpg,S0045,monkey_prosimian,ZJ001864.jpg,0.704,animal,0.704,"[0.3781, 0.8027, 0.4062, 0.1527]",True
ZJ001865,train_features/ZJ001865.jpg,S0120,bird,ZJ001865.jpg,0.771,animal,0.771,"[0.1124, 0.65, 0.09166, 0.2555]",True
ZJ001866,train_features/ZJ001866.jpg,S0089,civet_genet,,,,,,False
ZJ001867,train_features/ZJ001867.jpg,S0044,antelope_duiker,ZJ001867.jpg,0.718,animal,0.718,"[0.325, 0.7472, 0.2984, 0.2055]",True
ZJ001868,train_features/ZJ001868.jpg,S0071,leopard,ZJ001868.jpg,0.801,animal,0.801,"[0.8708, 0.03689, 0.1291, 0.9611]",True
ZJ001869,train_features/ZJ001869.jpg,S0008,bird,ZJ001869.jpg,0.756,animal,0.756,"[0, 0.6749, 0.2187, 0.2805]",True
ZJ001870,train_features/ZJ001870.jpg,S0053,civet_genet,ZJ001870.jpg,0.915,animal,0.915,"[0.02499, 0.6944, 0.1385, 0.274]",True
ZJ001871,train_features/ZJ001871.jpg,S0016,civet_genet,,,,,,False
ZJ001872,train_features/ZJ001872.jpg,S0120,rodent,ZJ001872.jpg,0.702,animal,0.702,"[0.08541, 0.3166, 0.2395, 0.1648]",True
ZJ001873,train_features/ZJ001873.jpg,S0059,antelope_duiker,ZJ001873.jpg,0.851,animal,0.851,"[0.1291, 0.4777, 0.1947, 0.3055]",True
ZJ001874,train_features/ZJ001874.jpg,S0060,civet_genet,,,,,,False
ZJ001875,train_features/ZJ001875.jpg,S0038,leopard,ZJ001875.jpg,0.767,animal,0.767,"[0, 0.001851, 0.8468, 0.9666]",True
ZJ001876,train_features/ZJ001876.jpg,S0062,antelope_duiker,,,,,,False
ZJ001877,train_features/ZJ001877.jpg,S0062,monkey_prosimian,ZJ001877.jpg,0.68,animal,0.68,"[0.7364, 0.3166, 0.09583, 0.08703]",True
ZJ001878,train_features/ZJ001878.jpg,S0093,blank,,,,,,False
ZJ001879,train_features/ZJ001879.jpg,S0088,bird,ZJ001879.jpg,0.608,animal,0.608,"[0.4609, 0.5194, 0.1218, 0.15]",True
ZJ001880,train_features/ZJ001880.jpg,S0063,antelope_duiker,,,,,,False
ZJ001881,train_features/ZJ001881.jpg,S0063,antelope_duiker,ZJ001881.jpg,0.939,animal,0.939,"[0.9218, 0.4425, 0.07812, 0.4388]",True
ZJ001882,train_features/ZJ001882.jpg,S0138,monkey_prosimian,ZJ001882.jpg,0.764,animal,0.764,"[0.25, 0.3027, 0.3203, 0.2527]",True
ZJ001883,train_features/ZJ001883.jpg,S0186,civet_genet,,,,,,False
ZJ001884,train_features/ZJ001884.jpg,S0096,leopard,ZJ001884.jpg,0.607,animal,0.607,"[0.5859, 0.35, 0.06093, 0.1666]",True
ZJ001885,train_features/ZJ001885.jpg,S0023,blank,,,,,,False
ZJ001886,train_features/ZJ001886.jpg,S0060,civet_genet,ZJ001886.jpg,0.76,animal,0.76,"[0, 0.6037, 0.1687, 0.1537]",True
ZJ001887,train_features/ZJ001887.jpg,S0138,antelope_duiker,ZJ001887.jpg,0.968,animal,0.968,"[0.4859, 0.3527, 0.3109, 0.3583]",True
ZJ001888,train_features/ZJ001888.jpg,S0009,civet_genet,ZJ001888.jpg,0.621,animal,0.621,"[0.5796, 0.6333, 0.189, 0.1722]",True
ZJ001889,train_features/ZJ001889.jpg,S0186,civet_genet,ZJ001889.jpg,0.718,animal,0.718,"[0, 0.7425, 0.2958, 0.2277]",True
ZJ001890,train_features/ZJ001890.jpg,S0141,antelope_duiker,,,,,,False
ZJ001891,train_features/ZJ001891.jpg,S0122,blank,,,,,,False
ZJ001892,train_features/ZJ001892.jpg,S0009,blank,,,,,,False
ZJ001893,train_features/ZJ001893.jpg,S0069,antelope_duiker,ZJ001893.jpg,0.823,animal,0.823,"[0.5604, 0, 0.1322, 0.9666]",True
ZJ001894,train_features/ZJ001894.jpg,S0063,blank,,,,,,False
ZJ001895,train_features/ZJ001895.jpg,S0016,bird,ZJ001895.jpg,0.974,animal,0.974,"[0.4729, 0.4814, 0.3604, 0.4944]",True
ZJ001896,train_features/ZJ001896.jpg,S0036,hog,,,,,,False
ZJ001897,train_features/ZJ001897.jpg,S0157,blank,,,,,,False
ZJ001898,train_features/ZJ001898.jpg,S0060,civet_genet,ZJ001898.jpg,0.824,animal,0.824,"[0, 0.7629, 0.2583, 0.2074]",True
ZJ001899,train_features/ZJ001899.jpg,S0013,antelope_duiker,,,,,,False
ZJ001900,train_features/ZJ001900.jpg,S0014,leopard,,,,,,False
ZJ001901,train_features/ZJ001901.jpg,S0077,blank,,,,,,False
ZJ001902,train_features/ZJ001902.jpg,S0186,blank,,,,,,False
ZJ001903,train_features/ZJ001903.jpg,S0089,monkey_prosimian,ZJ001903.jpg,0.661,animal,0.661,"[0.6218, 0.7472, 0.1968, 0.2055]",True
ZJ001904,train_features/ZJ001904.jpg,S0134,bird,ZJ001904.jpg,0.922,animal,0.922,"[0.07083, 0.8481, 0.1239, 0.1222]",True
ZJ001905,train_features/ZJ001905.jpg,S0060,blank,,,,,,False
ZJ001906,train_features/ZJ001906.jpg,S0108,antelope_duiker,ZJ001906.jpg,0.67,animal,0.67,"[0.001562, 0.3027, 0.2718, 0.4861]",True
ZJ001907,train_features/ZJ001907.jpg,S0149,rodent,,,,,,False
ZJ001908,train_features/ZJ001908.jpg,S0008,rodent,ZJ001908.jpg,0.815,animal,0.815,"[0, 0.6444, 0.2031, 0.3083]",True
ZJ001909,train_features/ZJ001909.jpg,S0009,monkey_prosimian,ZJ001909.jpg,0.638,animal,0.638,"[0.889, 0.4138, 0.1109, 0.1944]",True
ZJ001910,train_features/ZJ001910.jpg,S0043,rodent,ZJ001910.jpg,0.612,animal,0.612,"[0.3671, 0.7361, 0.2453, 0.1777]",True
ZJ001911,train_features/ZJ001911.jpg,S0170,hog,,,,,,False
ZJ001912,train_features/ZJ001912.jpg,S0101,civet_genet,,,,,,False
ZJ001913,train_features/ZJ001913.jpg,S0062,civet_genet,ZJ001913.jpg,0.927,animal,0.927,"[0.3718, 0.4962, 0.2125, 0.1962]",True
ZJ001914,train_features/ZJ001914.jpg,S0136,blank,,,,,,False
ZJ001915,train_features/ZJ001915.jpg,S0122,blank,,,,,,False
ZJ001916,train_features/ZJ001916.jpg,S0075,monkey_prosimian,ZJ001916.jpg,0.853,animal,0.853,"[0.6734, 0.5888, 0.1781, 0.3249]",True
ZJ001917,train_features/ZJ001917.jpg,S0049,antelope_duiker,ZJ001917.jpg,0.672,animal,0.672,"[0.4031, 0.4555, 0.1406, 0.2666]",True
ZJ001918,train_features/ZJ001918.jpg,S0060,civet_genet,ZJ001918.jpg,0.661,animal,0.661,"[0.1499, 0.6018, 0.1843, 0.1592]",True
ZJ001919,train_features/ZJ001919.jpg,S0071,civet_genet,,,,,,False
ZJ001920,train_features/ZJ001920.jpg,S0031,leopard,ZJ001920.jpg,0.896,animal,0.896,"[0, 0.2111, 1.0, 0.7861]",True
ZJ001921,train_features/ZJ001921.jpg,S0053,hog,ZJ001921.jpg,0.924,animal,0.924,"[0.5499, 0.3259, 0.1447, 0.3518]",True
ZJ001922,train_features/ZJ001922.jpg,S0122,civet_genet,,,,,,False
ZJ001923,train_features/ZJ001923.jpg,S0015,monkey_prosimian,,,,,,False
ZJ001924,train_features/ZJ001924.jpg,S0059,monkey_prosimian,ZJ001924.jpg,0.81,animal,0.81,"[0.7968, 0.4203, 0.09166, 0.1555]",True
ZJ001925,train_features/ZJ001925.jpg,S0059,rodent,ZJ001925.jpg,0.732,animal,0.732,"[0.6031, 0.8259, 0.07812, 0.1425]",True
ZJ001926,train_features/ZJ001926.jpg,S0101,antelope_duiker,,,,,,False
ZJ001927,train_features/ZJ001927.jpg,S0038,leopard,,,,,,False
ZJ001928,train_features/ZJ001928.jpg,S0069,rodent,,,,,,False
ZJ001929,train_features/ZJ001929.jpg,S0182,monkey_prosimian,ZJ001929.jpg,0.938,animal,0.938,"[0.2437, 0.6388, 0.5015, 0.3611]",True
ZJ001930,train_features/ZJ001930.jpg,S0038,leopard,,,,,,False
ZJ001931,train_features/ZJ001931.jpg,S0123,antelope_duiker,,,,,,False
ZJ001932,train_features/ZJ001932.jpg,S0003,monkey_prosimian,ZJ001932.jpg,0.95,animal,0.95,"[0.2453, 0.6694, 0.3796, 0.2972]",True
ZJ001933,train_features/ZJ001933.jpg,S0092,blank,,,,,,False
ZJ001934,train_features/ZJ001934.jpg,S0038,leopard,,,,,,False
ZJ001935,train_features/ZJ001935.jpg,S0009,bird,,,,,,False
ZJ001936,train_features/ZJ001936.jpg,S0043,leopard,,,,,,False
ZJ001937,train_features/ZJ001937.jpg,S0093,bird,,,,,,False
ZJ001938,train_features/ZJ001938.jpg,S0009,monkey_prosimian,,,,,,False
ZJ001939,train_features/ZJ001939.jpg,S0139,rodent,,,,,,False
ZJ001940,train_features/ZJ001940.jpg,S0020,civet_genet,ZJ001940.jpg,0.855,animal,0.855,"[0.5979, 0.524, 0.1229, 0.2407]",True
ZJ001941,train_features/ZJ001941.jpg,S0024,leopard,ZJ001941.jpg,0.803,animal,0.803,"[0, 0.5402, 1.0, 0.4567]",True
ZJ001942,train_features/ZJ001942.jpg,S0073,monkey_prosimian,ZJ001942.jpg,0.816,animal,0.816,"[0.2531, 0.5833, 0.1375, 0.1583]",True
ZJ001943,train_features/ZJ001943.jpg,S0089,monkey_prosimian,ZJ001943.jpg,0.767,animal,0.767,"[0.2718, 0.8527, 0.3687, 0.1027]",True
ZJ001944,train_features/ZJ001944.jpg,S0022,monkey_prosimian,,,,,,False
ZJ001945,train_features/ZJ001945.jpg,S0014,leopard,ZJ001945.jpg,0.77,animal,0.77,"[0.001562, 0.3916, 0.9937, 0.6055]",True
ZJ001946,train_features/ZJ001946.jpg,S0038,leopard,,,,,,False
ZJ001947,train_features/ZJ001947.jpg,S0004,monkey_prosimian,ZJ001947.jpg,0.939,animal,0.939,"[0.2421, 0.7388, 0.3078, 0.2166]",True
ZJ001948,train_features/ZJ001948.jpg,S0030,hog,ZJ001948.jpg,0.89,animal,0.89,"[0.9208, 0.3111, 0.07812, 0.2555]",True
ZJ001949,train_features/ZJ001949.jpg,S0074,bird,ZJ001949.jpg,0.93,animal,0.93,"[0.8343, 0.6611, 0.1656, 0.2916]",True
ZJ001950,train_features/ZJ001950.jpg,S0080,rodent,,,,,,False
ZJ001951,train_features/ZJ001951.jpg,S0069,monkey_prosimian,ZJ001951.jpg,0.929,animal,0.929,"[0, 0.6814, 0.3697, 0.287]",True
ZJ001952,train_features/ZJ001952.jpg,S0026,bird,ZJ001952.jpg,0.74,animal,0.74,"[0.8187, 0.5027, 0.1812, 0.2666]",True
ZJ001953,train_features/ZJ001953.jpg,S0164,antelope_duiker,,,,,,False
ZJ001954,train_features/ZJ001954.jpg,S0029,blank,,,,,,False
ZJ001955,train_features/ZJ001955.jpg,S0013,antelope_duiker,,,,,,False
ZJ001956,train_features/ZJ001956.jpg,S0059,antelope_duiker,ZJ001956.jpg,0.743,animal,0.743,"[0.4447, 0.474, 0.08854, 0.2259]",True
ZJ001957,train_features/ZJ001957.jpg,S0083,leopard,ZJ001957.jpg,0.966,animal,0.966,"[0, 0.2685, 1.0, 0.6999]",True
ZJ001958,train_features/ZJ001958.jpg,S0036,blank,,,,,,False
ZJ001959,train_features/ZJ001959.jpg,S0014,monkey_prosimian,ZJ001959.jpg,0.68,animal,0.68,"[0.03593, 0.5111, 0.15, 0.2222]",True
ZJ001960,train_features/ZJ001960.jpg,S0070,rodent,ZJ001960.jpg,0.822,animal,0.822,"[0.8802, 0.8296, 0.1072, 0.1388]",True
ZJ001961,train_features/ZJ001961.jpg,S0059,civet_genet,ZJ001961.jpg,0.869,animal,0.869,"[0.09166, 0.6518, 0.3281, 0.2759]",True
ZJ001962,train_features/ZJ001962.jpg,S0164,antelope_duiker,ZJ001962.jpg,0.825,animal,0.825,"[0, 0.625, 0.2888, 0.375]",True
ZJ001963,train_features/ZJ001963.jpg,S0047,blank,,,,,,False
ZJ001964,train_features/ZJ001964.jpg,S0063,monkey_prosimian,ZJ001964.jpg,0.915,animal,0.915,"[0.2645, 0.55, 0.2697, 0.3055]",True
ZJ001965,train_features/ZJ001965.jpg,S0062,antelope_duiker,ZJ001965.jpg,0.967,animal,0.967,"[0.701, 0.4222, 0.2989, 0.487]",True
ZJ001966,train_features/ZJ001966.jpg,S0062,blank,,,,,,False
ZJ001967,train_features/ZJ001967.jpg,S0110,antelope_duiker,ZJ001967.jpg,0.957,animal,0.957,"[0.4562, 0.3111, 0.3312, 0.6861]",True
ZJ001968,train_features/ZJ001968.jpg,S0139,hog,,,,,,False
ZJ001969,train_features/ZJ001969.jpg,S0074,monkey_prosimian,ZJ001969.jpg,0.813,animal,0.813,"[0.4953, 0.6555, 0.1968, 0.2972]",True
ZJ001970,train_features/ZJ001970.jpg,S0074,bird,ZJ001970.jpg,0.927,animal,0.927,"[0.825, 0.6694, 0.1749, 0.2861]",True
ZJ001971,train_features/ZJ001971.jpg,S0186,civet_genet,,,,,,False
ZJ001972,train_features/ZJ001972.jpg,S0036,antelope_duiker,,,,,,False
ZJ001973,train_features/ZJ001973.jpg,S0059,civet_genet,,,,,,False
ZJ001974,train_features/ZJ001974.jpg,S0036,monkey_prosimian,ZJ001974.jpg,0.793,animal,0.793,"[0, 0.5694, 0.1812, 0.2472]",True
ZJ001975,train_features/ZJ001975.jpg,S0018,blank,,,,,,False
ZJ001976,train_features/ZJ001976.jpg,S0096,leopard,,,,,,False
ZJ001977,train_features/ZJ001977.jpg,S0008,monkey_prosimian,ZJ001977.jpg,0.735,animal,0.735,"[0.1671, 0.002777, 0.2562, 0.3388]",True
ZJ001978,train_features/ZJ001978.jpg,S0022,leopard,,,,,,False
ZJ001979,train_features/ZJ001979.jpg,S0049,antelope_duiker,,,,,,False
ZJ001980,train_features/ZJ001980.jpg,S0023,leopard,,,,,,False
ZJ001981,train_features/ZJ001981.jpg,S0053,monkey_prosimian,ZJ001981.jpg,0.936,animal,0.936,"[0.06458, 0.7296, 0.1906, 0.2407]",True
ZJ001982,train_features/ZJ001982.jpg,S0022,leopard,,,,,,False
ZJ001983,train_features/ZJ001983.jpg,S0085,leopard,ZJ001983.jpg,0.971,animal,0.971,"[0.001562, 0.2888, 0.6343, 0.6638]",True
ZJ001984,train_features/ZJ001984.jpg,S0059,civet_genet,ZJ001984.jpg,0.954,animal,0.954,"[0.5979, 0.6703, 0.2166, 0.2981]",True
ZJ001985,train_features/ZJ001985.jpg,S0071,civet_genet,ZJ001985.jpg,0.973,animal,0.973,"[0.1666, 0.5203, 0.7239, 0.4481]",True
ZJ001986,train_features/ZJ001986.jpg,S0060,civet_genet,ZJ001986.jpg,0.756,animal,0.756,"[0.7593, 0.8703, 0.2406, 0.1]",True
ZJ001987,train_features/ZJ001987.jpg,S0035,antelope_duiker,ZJ001987.jpg,0.928,animal,0.928,"[0.0625, 0.475, 0.6031, 0.5249]",True
ZJ001988,train_features/ZJ001988.jpg,S0074,hog,ZJ001988.jpg,0.861,animal,0.861,"[0, 0.1944, 1.0, 0.7583]",True
ZJ001989,train_features/ZJ001989.jpg,S0022,blank,,,,,,False
ZJ001990,train_features/ZJ001990.jpg,S0070,rodent,,,,,,False
ZJ001991,train_features/ZJ001991.jpg,S0060,civet_genet,ZJ001991.jpg,0.641,animal,0.641,"[0.3124, 0.5722, 0.227, 0.1962]",True
ZJ001992,train_features/ZJ001992.jpg,S0060,civet_genet,ZJ001992.jpg,0.84,animal,0.84,"[0.8083, 0.4907, 0.1489, 0.2185]",True
ZJ001993,train_features/ZJ001993.jpg,S0170,antelope_duiker,,,,,,False
ZJ001994,train_features/ZJ001994.jpg,S0188,monkey_prosimian,,,,,,False
ZJ001995,train_features/ZJ001995.jpg,S0056,bird,,,,,,False
ZJ001996,train_features/ZJ001996.jpg,S0008,blank,,,,,,False
ZJ001997,train_features/ZJ001997.jpg,S0069,monkey_prosimian,ZJ001997.jpg,0.934,animal,0.934,"[0, 0.6888, 0.3625, 0.2796]",True
ZJ001998,train_features/ZJ001998.jpg,S0136,antelope_duiker,,,,,,False
ZJ001999,train_features/ZJ001999.jpg,S0062,rodent,,,,,,False
ZJ002000,train_features/ZJ002000.jpg,S0104,antelope_duiker,ZJ002000.jpg,0.628,animal,0.628,"[0.1265, 0.6305, 0.1531, 0.3083]",True
ZJ002001,train_features/ZJ002001.jpg,S0029,blank,,,,,,False
ZJ002002,train_features/ZJ002002.jpg,S0036,rodent,,,,,,False
ZJ002003,train_features/ZJ002003.jpg,S0060,rodent,,,,,,False
ZJ002004,train_features/ZJ002004.jpg,S0051,blank,,,,,,False
ZJ002005,train_features/ZJ002005.jpg,S0120,blank,,,,,,False
ZJ002006,train_features/ZJ002006.jpg,S0059,civet_genet,,,,,,False
ZJ002007,train_features/ZJ002007.jpg,S0186,civet_genet,,,,,,False
ZJ002008,train_features/ZJ002008.jpg,S0070,antelope_duiker,ZJ002008.jpg,0.683,animal,0.683,"[0.5781, 0.5111, 0.1656, 0.3111]",True
ZJ002009,train_features/ZJ002009.jpg,S0101,hog,,,,,,False
ZJ002010,train_features/ZJ002010.jpg,S0049,bird,,,,,,False
ZJ002011,train_features/ZJ002011.jpg,S0021,leopard,ZJ002011.jpg,0.751,animal,0.751,"[0.03281, 0.4477, 0.3656, 0.3194]",True
ZJ002012,train_features/ZJ002012.jpg,S0062,bird,ZJ002012.jpg,0.958,animal,0.958,"[0, 0.4981, 0.1989, 0.2907]",True
ZJ002013,train_features/ZJ002013.jpg,S0080,rodent,,,,,,False
ZJ002014,train_features/ZJ002014.jpg,S0071,rodent,ZJ002014.jpg,0.812,animal,0.812,"[0.1385, 0.5092, 0.0625, 0.1166]",True
ZJ002015,train_features/ZJ002015.jpg,S0060,civet_genet,ZJ002015.jpg,0.639,animal,0.639,"[0.1416, 0.5444, 0.1416, 0.1185]",True
ZJ002016,train_features/ZJ002016.jpg,S0085,antelope_duiker,ZJ002016.jpg,0.66,animal,0.66,"[0.5812, 0.5305, 0.06875, 0.1055]",True
ZJ002017,train_features/ZJ002017.jpg,S0139,hog,,,,,,False
ZJ002018,train_features/ZJ002018.jpg,S0071,leopard,ZJ002018.jpg,0.874,animal,0.874,"[0.3885, 0.7129, 0.1822, 0.2555]",True
ZJ002019,train_features/ZJ002019.jpg,S0159,hog,,,,,,False
ZJ002020,train_features/ZJ002020.jpg,S0083,leopard,,,,,,False
ZJ002021,train_features/ZJ002021.jpg,S0130,rodent,,,,,,False
ZJ002022,train_features/ZJ002022.jpg,S0141,bird,,,,,,False
ZJ002023,train_features/ZJ002023.jpg,S0028,hog,ZJ002023.jpg,0.834,animal,0.834,"[0.1093, 0.3333, 0.4234, 0.5194]",True
ZJ002024,train_features/ZJ002024.jpg,S0009,bird,,,,,,False
ZJ002025,train_features/ZJ002025.jpg,S0069,rodent,,,,,,False
ZJ002026,train_features/ZJ002026.jpg,S0069,monkey_prosimian,,,,,,False
ZJ002027,train_features/ZJ002027.jpg,S0136,monkey_prosimian,,,,,,False
ZJ002028,train_features/ZJ002028.jpg,S0179,leopard,,,,,,False
ZJ002029,train_features/ZJ002029.jpg,S0101,civet_genet,,,,,,False
ZJ002030,train_features/ZJ002030.jpg,S0060,hog,ZJ002030.jpg,0.835,animal,0.835,"[0.1791, 0.4444, 0.1375, 0.2592]",True
ZJ002031,train_features/ZJ002031.jpg,S0141,bird,ZJ002031.jpg,0.684,animal,0.684,"[0.2281, 0.594, 0.05781, 0.191]",True
ZJ002032,train_features/ZJ002032.jpg,S0120,rodent,,,,,,False
ZJ002033,train_features/ZJ002033.jpg,S0060,antelope_duiker,ZJ002033.jpg,0.94,animal,0.94,"[0, 0.6537, 0.3874, 0.3166]",True
ZJ002034,train_features/ZJ002034.jpg,S0121,blank,,,,,,False
ZJ002035,train_features/ZJ002035.jpg,S0179,leopard,,,,,,False
ZJ002036,train_features/ZJ002036.jpg,S0008,civet_genet,ZJ002036.jpg,0.813,animal,0.813,"[0.3078, 0.6111, 0.6328, 0.3416]",True
ZJ002037,train_features/ZJ002037.jpg,S0069,antelope_duiker,ZJ002037.jpg,0.717,animal,0.717,"[0.2135, 0.6648, 0.1479, 0.1796]",True
ZJ002038,train_features/ZJ002038.jpg,S0089,monkey_prosimian,,,,,,False
ZJ002039,train_features/ZJ002039.jpg,S0188,blank,,,,,,False
ZJ002040,train_features/ZJ002040.jpg,S0008,rodent,,,,,,False
ZJ002041,train_features/ZJ002041.jpg,S0069,monkey_prosimian,ZJ002041.jpg,0.703,animal,0.703,"[0.4041, 0, 0.0927, 0.9685]",True
ZJ002042,train_features/ZJ002042.jpg,S0060,civet_genet,ZJ002042.jpg,0.81,animal,0.81,"[0.1406, 0.6055, 0.2166, 0.1611]",True
ZJ002043,train_features/ZJ002043.jpg,S0071,rodent,ZJ002043.jpg,0.81,animal,0.81,"[0.2541, 0.3518, 0.152, 0.09259]",True
ZJ002044,train_features/ZJ002044.jpg,S0122,blank,,,,,,False
ZJ002045,train_features/ZJ002045.jpg,S0130,bird,,,,,,False
ZJ002046,train_features/ZJ002046.jpg,S0022,blank,,,,,,False
ZJ002047,train_features/ZJ002047.jpg,S0008,rodent,,,,,,False
ZJ002048,train_features/ZJ002048.jpg,S0108,monkey_prosimian,,,,,,False
ZJ002049,train_features/ZJ002049.jpg,S0070,blank,,,,,,False
ZJ002050,train_features/ZJ002050.jpg,S0110,bird,ZJ002050.jpg,0.845,animal,0.845,"[0.8718, 0.5583, 0.1281, 0.3388]",True
ZJ002051,train_features/ZJ002051.jpg,S0060,antelope_duiker,ZJ002051.jpg,0.948,animal,0.948,"[0, 0.4444, 0.3249, 0.4481]",True
ZJ002052,train_features/ZJ002052.jpg,S0083,leopard,ZJ002052.jpg,0.786,animal,0.786,"[0, 0.001851, 1.0, 0.9685]",True
ZJ002053,train_features/ZJ002053.jpg,S0051,civet_genet,ZJ002053.jpg,0.926,animal,0.926,"[0.03125, 0.45, 0.4531, 0.3296]",True
ZJ002054,train_features/ZJ002054.jpg,S0101,bird,,,,,,False
ZJ002055,train_features/ZJ002055.jpg,S0063,antelope_duiker,ZJ002055.jpg,0.964,animal,0.964,"[0.5802, 0.5351, 0.326, 0.4333]",True
ZJ002056,train_features/ZJ002056.jpg,S0038,leopard,,,,,,False
