,id,filepath,site,split,conf,bbox,bbox_normalized,bbox_true,bbox_dino,Logits,pred_dino
3629,ZJ003629,train_features/ZJ003629.jpg,S0081,1.0,0.706,"(342, 367, 20, 60)","[0.3781, 0.6259, 0.07083, 0.05185]",True,,,
3630,ZJ003630,train_features/ZJ003630.jpg,S0097,3.0,0.0226,"(234, 363, 111, 264)","[0.5609, 0.6388, 0.425, 0.3305]",True,,,
3631,ZJ003631,train_features/ZJ003631.jpg,S0027,3.0,0.191,"(5, 4, 326, 170)","[0, 0.002985, 0.2781, 0.997]",True,,,
3632,ZJ003632,train_features/ZJ003632.jpg,S0060,2.0,0.672,"(331, 827, 148, 129)","[0.8572, 0.6055, 0.1427, 0.2888]",True,,,
3633,ZJ003633,train_features/ZJ003633.jpg,S0071,1.0,0.492,"(461, 818, 58, 138)","[0.8479, 0.8462, 0.152, 0.1222]",True,,,
3634,ZJ003634,train_features/ZJ003634.jpg,S0036,0.0,0.951,"(128, 4, 202, 632)","[0, 0.3701, 1.0, 0.6268]",True,[130   0 204 639],0.7636751532554626,leopard
3635,ZJ003635,train_features/ZJ003635.jpg,S0060,2.0,0.663,"(423, 6, 97, 547)","[0.002083, 0.7759, 0.5781, 0.1944]",True,,,
3636,ZJ003636,train_features/ZJ003636.jpg,S0009,0.0,0.119,"(314, 258, 26, 35)","[0.3968, 0.8611, 0.06718, 0.09444]",True,,,
3637,ZJ003637,train_features/ZJ003637.jpg,S0009,0.0,0.893,"(162, 131, 106, 150)","[0.1984, 0.4388, 0.2468, 0.3166]",True,[173 127  96 156],0.42272695899009705,animal
3638,ZJ003638,train_features/ZJ003638.jpg,S0186,4.0,0.679,"(251, 574, 120, 183)","[0.5937, 0.4574, 0.1989, 0.237]",True,,,
3639,ZJ003639,train_features/ZJ003639.jpg,S0004,2.0,0.793,"(297, 546, 27, 42)","[0.8468, 0.8138, 0.07812, 0.09722]",True,[292 541  33  43],0.3844233453273773,bird
3640,ZJ003640,train_features/ZJ003640.jpg,S0060,2.0,0.915,"(339, 181, 180, 433)","[0.1843, 0.6203, 0.4593, 0.3481]",True,[335 202 187 416],0.4218502938747406,antelope_duiker
3641,ZJ003641,train_features/ZJ003641.jpg,S0060,2.0,0.566,"(307, 371, 85, 106)","[0.3822, 0.5611, 0.1187, 0.1722]",True,,,
3642,ZJ003642,train_features/ZJ003642.jpg,S0089,3.0,0.423,"(281, 361, 58, 183)","[0.5578, 0.7694, 0.2984, 0.1833]",True,,,
3643,ZJ003643,train_features/ZJ003643.jpg,S0008,4.0,0.238,"(253, 4, 86, 126)","[0, 0.6916, 0.2093, 0.2611]",True,[253   0  89 136],0.36976516246795654,animal
3644,ZJ003644,train_features/ZJ003644.jpg,S0136,0.0,0.206,"(273, 183, 60, 58)","[0.2796, 0.7472, 0.1031, 0.1888]",True,,,
3645,ZJ003645,train_features/ZJ003645.jpg,S0125,2.0,0.00646,"(4, 763, 65, 52)","[0.7906, 0, 0.0625, 0.1351]",True,,,
3646,ZJ003646,train_features/ZJ003646.jpg,S0008,4.0,0.894,"(243, 425, 97, 211)","[0.6578, 0.6638, 0.3421, 0.2916]",True,[240 416 103 223],0.457767128944397,animal
3647,ZJ003647,train_features/ZJ003647.jpg,S0120,2.0,0.67,"(105, 89, 174, 112)","[0.08854, 0.187, 0.125, 0.337]",True,[100  84 178 125],0.3269583284854889,animal
3648,ZJ003648,train_features/ZJ003648.jpg,S0038,1.0,0.0094,"(224, 787, 286, 169)","[0.8156, 0.4271, 0.1843, 0.5708]",True,,,
3649,ZJ003649,train_features/ZJ003649.jpg,S0110,4.0,0.889,"(259, 299, 67, 140)","[0.4609, 0.7083, 0.2312, 0.2083]",True,[280 356  47  78],0.3392205536365509,animal
3650,ZJ003650,train_features/ZJ003650.jpg,S0008,4.0,0.421,"(256, 4, 83, 127)","[0, 0.7, 0.2109, 0.2527]",True,,,
3651,ZJ003651,train_features/ZJ003651.jpg,S0051,4.0,0.781,"(401, 759, 61, 126)","[0.7864, 0.7351, 0.1395, 0.1277]",True,[393 774  62 114],0.3895597755908966,bird
3652,ZJ003652,train_features/ZJ003652.jpg,S0060,2.0,0.168,"(456, 4, 64, 125)","[0, 0.837, 0.1385, 0.1333]",True,,,
3653,ZJ003653,train_features/ZJ003653.jpg,S0023,2.0,0.00664,"(4, 623, 71, 13)","[0.9671, 0, 0.03281, 0.2358]",True,,,
3654,ZJ003654,train_features/ZJ003654.jpg,S0029,4.0,0.041,"(281, 323, 72, 108)","[0.3322, 0.5129, 0.1208, 0.1481]",True,,,
3655,ZJ003655,train_features/ZJ003655.jpg,S0002,4.0,0.1,"(275, 4, 53, 28)","[0, 0.7527, 0.05624, 0.1694]",True,,,
3656,ZJ003656,train_features/ZJ003656.jpg,S0179,4.0,0.386,"(160, 229, 53, 32)","[0.625, 0.65, 0.1111, 0.2541]",True,[157 224  58  39],0.30397045612335205,animal
3657,ZJ003657,train_features/ZJ003657.jpg,S0043,3.0,0.732,"(4, 444, 327, 192)","[0.6875, 0, 0.3125, 1.0]",True,[  0 442 333 196],0.39888671040534973,animal
3658,ZJ003658,train_features/ZJ003658.jpg,S0147,2.0,0.654,"(277, 58, 56, 173)","[0.08437, 0.7583, 0.2828, 0.1777]",True,,,
3659,ZJ003659,train_features/ZJ003659.jpg,S0009,0.0,0.834,"(147, 144, 190, 183)","[0.2187, 0.3972, 0.2984, 0.55]",True,[143 133 189 175],0.433733731508255,animal
3660,ZJ003660,train_features/ZJ003660.jpg,S0070,1.0,0.748,"(283, 703, 236, 253)","[0.7281, 0.5166, 0.2718, 0.4518]",True,[245 434 206  85],0.3152308762073517,monkey_prosimian
3661,ZJ003661,train_features/ZJ003661.jpg,S0038,1.0,0.556,"(43, 736, 475, 220)","[0.7625, 0.07222, 0.2374, 0.8944]",True,,,
3662,ZJ003662,train_features/ZJ003662.jpg,S0023,2.0,0.416,"(230, 123, 64, 82)","[0.1859, 0.6277, 0.1406, 0.2]",True,,,
3663,ZJ003663,train_features/ZJ003663.jpg,S0036,0.0,0.913,"(125, 4, 205, 632)","[0, 0.3611, 1.0, 0.6358]",True,[128   0 205 639],0.7509630918502808,leopard
3664,ZJ003664,train_features/ZJ003664.jpg,S0159,2.0,0.317,"(98, 72, 18, 16)","[0.4249, 0.7833, 0.15, 0.2166]",True,,,
3665,ZJ003665,train_features/ZJ003665.jpg,S0036,0.0,0.625,"(4, 6, 327, 629)","[0.003124, 0, 0.9953, 1.0]",True,[194 456 139 182],0.4709908664226532,leopard
3666,ZJ003666,train_features/ZJ003666.jpg,S0071,1.0,0.786,"(351, 594, 164, 336)","[0.6145, 0.6425, 0.3583, 0.3185]",True,,,
3667,ZJ003667,train_features/ZJ003667.jpg,S0009,0.0,0.878,"(215, 257, 96, 85)","[0.3953, 0.5861, 0.1453, 0.2888]",True,[214 250  97  96],0.617507815361023,bird
3668,ZJ003668,train_features/ZJ003668.jpg,S0174,1.0,0.694,"(131, 186, 224, 318)","[0.2843, 0.3527, 0.5093, 0.6444]",True,[130 270 229 237],0.3086816668510437,antelope_duiker
3669,ZJ003669,train_features/ZJ003669.jpg,S0110,4.0,0.838,"(106, 529, 129, 107)","[0.8203, 0.2833, 0.1796, 0.3805]",True,[ 99 524 144 115],0.3770475685596466,animal
3670,ZJ003670,train_features/ZJ003670.jpg,S0141,3.0,0.116,"(322, 81, 9, 72)","[0.1203, 0.9492, 0.125, 0.05074]",True,,,
3671,ZJ003671,train_features/ZJ003671.jpg,S0008,4.0,0.303,"(261, 46, 79, 84)","[0.06562, 0.7138, 0.1437, 0.2416]",True,[254   3  88 131],0.408225417137146,animal
3672,ZJ003672,train_features/ZJ003672.jpg,S0141,3.0,0.73,"(322, 282, 18, 63)","[0.4343, 0.8833, 0.1109, 0.07222]",True,,,
3673,ZJ003673,train_features/ZJ003673.jpg,S0069,3.0,0.85,"(4, 542, 514, 120)","[0.5604, 0, 0.1333, 0.9666]",True,,,
3674,ZJ003674,train_features/ZJ003674.jpg,S0030,1.0,0.949,"(268, 614, 138, 179)","[0.6354, 0.4888, 0.1947, 0.2703]",True,[265 609 143 187],0.34802302718162537,animal
3675,ZJ003675,train_features/ZJ003675.jpg,S0022,0.0,0.322,"(283, 50, 55, 110)","[0.07187, 0.775, 0.1843, 0.1749]",True,,,
3676,ZJ003676,train_features/ZJ003676.jpg,S0042,3.0,0.00791,"(216, 623, 20, 13)","[0.9671, 0.5888, 0.03281, 0.07777]",True,,,
3677,ZJ003677,train_features/ZJ003677.jpg,S0083,2.0,0.815,"(73, 4, 446, 283)","[0, 0.1277, 0.3031, 0.8407]",True,[ 70   0 453 289],0.5054036378860474,leopard
3678,ZJ003678,train_features/ZJ003678.jpg,S0009,0.0,0.851,"(209, 369, 74, 37)","[0.5703, 0.5694, 0.07031, 0.2277]",True,[210 362  73  49],0.44147565960884094,bird
3679,ZJ003679,train_features/ZJ003679.jpg,S0023,2.0,0.0137,"(94, 340, 199, 247)","[0.5249, 0.2686, 0.3984, 0.6179]",True,,,
3680,ZJ003680,train_features/ZJ003680.jpg,S0185,0.0,0.0114,"(162, 4, 34, 7)","[0, 0.6583, 0.04166, 0.1749]",True,,,
3681,ZJ003681,train_features/ZJ003681.jpg,S0062,2.0,0.854,"(285, 696, 46, 108)","[0.7208, 0.5203, 0.1208, 0.1]",True,[275 686  61 121],0.4682115912437439,animal
3682,ZJ003682,train_features/ZJ003682.jpg,S0029,4.0,,,,False,,,
3683,ZJ003683,train_features/ZJ003683.jpg,S0150,3.0,0.122,"(138, 617, 200, 19)","[0.9578, 0.3722, 0.04218, 0.5777]",True,,,
3684,ZJ003684,train_features/ZJ003684.jpg,S0147,2.0,0.257,"(101, 365, 177, 71)","[0.564, 0.2694, 0.1234, 0.5138]",True,,,
3685,ZJ003685,train_features/ZJ003685.jpg,S0004,2.0,0.664,"(314, 222, 25, 117)","[0.3406, 0.8611, 0.1953, 0.09166]",True,[106 236  42  36],0.39519578218460083,bird
3686,ZJ003686,train_features/ZJ003686.jpg,S0047,2.0,0.916,"(263, 182, 93, 361)","[0.2781, 0.7194, 0.5765, 0.2805]",True,[257 177 101 374],0.4449216425418854,animal
3687,ZJ003687,train_features/ZJ003687.jpg,S0136,0.0,,,,False,,,
3688,ZJ003688,train_features/ZJ003688.jpg,S0005,4.0,0.0591,"(7, 274, 341, 203)","[0.4218, 0.008333, 0.3296, 0.9694]",True,,,
3689,ZJ003689,train_features/ZJ003689.jpg,S0110,4.0,0.0846,"(110, 4, 182, 127)","[0, 0.2944, 0.2109, 0.5277]",True,,,
3690,ZJ003690,train_features/ZJ003690.jpg,S0049,3.0,0.921,"(145, 32, 99, 157)","[0.04375, 0.3916, 0.2578, 0.2972]",True,[140  27 109 166],0.6735053658485413,monkey_prosimian
3691,ZJ003691,train_features/ZJ003691.jpg,S0043,3.0,0.366,"(163, 4, 58, 32)","[0, 0.4416, 0.0625, 0.1833]",True,,,
3692,ZJ003692,train_features/ZJ003692.jpg,S0141,3.0,0.854,"(217, 43, 122, 182)","[0.06093, 0.5916, 0.2968, 0.3611]",True,[212  39 130 211],0.3660447597503662,animal
3693,ZJ003693,train_features/ZJ003693.jpg,S0060,2.0,0.849,"(348, 109, 103, 219)","[0.1093, 0.637, 0.2364, 0.2055]",True,,,
3694,ZJ003694,train_features/ZJ003694.jpg,S0070,1.0,0.799,"(290, 152, 143, 68)","[0.1541, 0.5296, 0.07916, 0.2796]",True,,,
3695,ZJ003695,train_features/ZJ003695.jpg,S0185,0.0,0.0477,"(40, 112, 77, 52)","[0.2999, 0.1499, 0.1666, 0.3541]",True,,,
3696,ZJ003696,train_features/ZJ003696.jpg,S0008,4.0,0.91,"(223, 4, 64, 177)","[0, 0.6083, 0.289, 0.2]",True,[216   0  67 181],0.5063127875328064,bird
3697,ZJ003697,train_features/ZJ003697.jpg,S0060,2.0,0.694,"(325, 323, 122, 430)","[0.3322, 0.5944, 0.4562, 0.2407]",True,[317 342 117 419],0.3544729948043823,animal
3698,ZJ003698,train_features/ZJ003698.jpg,S0043,3.0,0.322,"(4, 5, 327, 631)","[0.001562, 0, 0.9984, 1.0]",True,[ 33 504 300 135],0.3786799907684326,leopard
3699,ZJ003699,train_features/ZJ003699.jpg,S0014,4.0,0.951,"(183, 4, 173, 354)","[0, 0.4972, 0.5656, 0.5027]",True,[179   0 179 362],0.3101971447467804,animal
3700,ZJ003700,train_features/ZJ003700.jpg,S0063,1.0,0.906,"(264, 407, 152, 264)","[0.4197, 0.4814, 0.2833, 0.2962]",True,[261 431 145 239],0.3197992146015167,monkey_prosimian
3701,ZJ003701,train_features/ZJ003701.jpg,S0020,4.0,0.94,"(281, 652, 140, 304)","[0.6749, 0.5129, 0.3249, 0.274]",True,[279 650 144 309],0.5173861980438232,animal
3702,ZJ003702,train_features/ZJ003702.jpg,S0008,4.0,0.318,"(258, 9, 81, 121)","[0.007812, 0.7055, 0.2015, 0.2472]",True,,,
3703,ZJ003703,train_features/ZJ003703.jpg,S0030,1.0,0.69,"(273, 527, 148, 102)","[0.5447, 0.4981, 0.1145, 0.2888]",True,[279 525 143  49],0.31633085012435913,animal
3704,ZJ003704,train_features/ZJ003704.jpg,S0016,1.0,0.978,"(233, 476, 291, 313)","[0.4916, 0.424, 0.3343, 0.5537]",True,[230 467 297 325],0.675665020942688,bird
3705,ZJ003705,train_features/ZJ003705.jpg,S0062,2.0,0.905,"(240, 435, 126, 161)","[0.4489, 0.437, 0.176, 0.2481]",True,[239 429 129 168],0.546557605266571,animal
3706,ZJ003706,train_features/ZJ003706.jpg,S0009,0.0,0.894,"(166, 148, 171, 180)","[0.2249, 0.45, 0.2937, 0.4972]",True,[132 114 201 206],0.36518603563308716,monkey_prosimian
3707,ZJ003707,train_features/ZJ003707.jpg,S0070,1.0,0.812,"(336, 531, 183, 142)","[0.5489, 0.6148, 0.1562, 0.3537]",True,[330 526 191 151],0.5058999061584473,monkey_prosimian
3708,ZJ003708,train_features/ZJ003708.jpg,S0141,3.0,0.441,"(299, 4, 31, 90)","[0, 0.8805, 0.1531, 0.1164]",True,[302  30  31  66],0.35634639859199524,animal
3709,ZJ003709,train_features/ZJ003709.jpg,S0136,0.0,0.119,"(247, 182, 75, 61)","[0.2781, 0.675, 0.1078, 0.2305]",True,,,
3710,ZJ003710,train_features/ZJ003710.jpg,S0188,3.0,0.0206,"(98, 221, 20, 11)","[0.6027, 0.3916, 0.05277, 0.1166]",True,,,
3711,ZJ003711,train_features/ZJ003711.jpg,S0030,1.0,0.6,"(163, 507, 151, 174)","[0.5239, 0.2944, 0.1895, 0.2944]",True,[159 504 176 184],0.4417015314102173,leopard
3712,ZJ003712,train_features/ZJ003712.jpg,S0088,1.0,0.692,"(171, 114, 37, 79)","[0.1718, 0.4638, 0.1359, 0.125]",True,[168 129  44  67],0.3305332064628601,animal
3713,ZJ003713,train_features/ZJ003713.jpg,S0095,2.0,0.404,"(319, 4, 82, 86)","[0, 0.5833, 0.09791, 0.1666]",True,,,
3714,ZJ003714,train_features/ZJ003714.jpg,S0062,2.0,0.904,"(210, 424, 119, 80)","[0.4374, 0.3814, 0.09166, 0.2351]",True,[205 414 125  94],0.31178194284439087,antelope_duiker
3715,ZJ003715,train_features/ZJ003715.jpg,S0141,3.0,0.661,"(220, 184, 55, 55)","[0.2812, 0.6447, 0.09843, 0.188]",True,[216 178  63  64],0.6704246997833252,bird
3716,ZJ003716,train_features/ZJ003716.jpg,S0163,2.0,0.11,"(29, 323, 100, 83)","[0.4984, 0.06944, 0.1421, 0.3]",True,,,
3717,ZJ003717,train_features/ZJ003717.jpg,S0053,3.0,0.551,"(342, 904, 166, 52)","[0.9375, 0.6259, 0.0625, 0.3222]",True,[396 820  85  81],0.31759950518608093,antelope_duiker
3718,ZJ003718,train_features/ZJ003718.jpg,S0060,2.0,0.788,"(312, 4, 82, 200)","[0, 0.5703, 0.2166, 0.1666]",True,,,
3719,ZJ003719,train_features/ZJ003719.jpg,S0036,0.0,0.958,"(56, 4, 283, 632)","[0, 0.1444, 1.0, 0.8083]",True,[ 60   0 283 639],0.739324688911438,leopard
3720,ZJ003720,train_features/ZJ003720.jpg,S0075,4.0,0.928,"(280, 419, 59, 217)","[0.6484, 0.7666, 0.3515, 0.1861]",True,[278 415  66 224],0.5244035124778748,monkey_prosimian
3721,ZJ003721,train_features/ZJ003721.jpg,S0023,2.0,0.00565,"(327, 547, 4, 33)","[0.8484, 0.9641, 0.06406, 0.03582]",True,,,
3722,ZJ003722,train_features/ZJ003722.jpg,S0009,0.0,0.696,"(289, 451, 51, 52)","[0.6984, 0.7916, 0.09375, 0.1638]",True,,,
3723,ZJ003723,train_features/ZJ003723.jpg,S0022,0.0,0.149,"(282, 50, 61, 114)","[0.07187, 0.7722, 0.1906, 0.1916]",True,[275  45  30  26],0.31329745054244995,bird
3724,ZJ003724,train_features/ZJ003724.jpg,S0030,1.0,0.0326,"(261, 838, 131, 101)","[0.8687, 0.4759, 0.1135, 0.2574]",True,,,
3725,ZJ003725,train_features/ZJ003725.jpg,S0017,2.0,0.304,"(197, 594, 158, 42)","[0.9218, 0.5361, 0.07812, 0.4611]",True,,,
3726,ZJ003726,train_features/ZJ003726.jpg,S0139,4.0,0.515,"(384, 90, 136, 205)","[0.08958, 0.7037, 0.2218, 0.2666]",True,,,
3727,ZJ003727,train_features/ZJ003727.jpg,S0060,2.0,0.185,"(303, 550, 93, 32)","[0.5687, 0.5537, 0.04166, 0.187]",True,,,
3728,ZJ003728,train_features/ZJ003728.jpg,S0008,4.0,0.214,"(261, 4, 78, 125)","[0, 0.7138, 0.2078, 0.2388]",True,,,
3729,ZJ003729,train_features/ZJ003729.jpg,S0133,0.0,0.0218,"(5, 4, 344, 18)","[0, 0.002777, 0.04062, 0.9777]",True,,,
3730,ZJ003730,train_features/ZJ003730.jpg,S0071,1.0,0.528,"(329, 20, 41, 113)","[0.01666, 0.6018, 0.126, 0.09074]",True,,,
3731,ZJ003731,train_features/ZJ003731.jpg,S0083,2.0,0.895,"(401, 302, 119, 298)","[0.3104, 0.7351, 0.3187, 0.2351]",True,[390 295 132 307],0.3334069848060608,antelope_duiker
3732,ZJ003732,train_features/ZJ003732.jpg,S0163,2.0,,,,False,,,
3733,ZJ003733,train_features/ZJ003733.jpg,S0073,3.0,0.826,"(190, 152, 127, 140)","[0.2312, 0.5166, 0.2312, 0.375]",True,[186 114 130 176],0.5064931511878967,animal
3734,ZJ003734,train_features/ZJ003734.jpg,S0157,0.0,0.237,"(246, 66, 93, 109)","[0.09687, 0.6722, 0.1828, 0.2805]",True,,,
3735,ZJ003735,train_features/ZJ003735.jpg,S0031,2.0,0.865,"(163, 4, 193, 197)","[0, 0.4416, 0.3203, 0.5583]",True,[161   0 198 207],0.32456159591674805,leopard
3736,ZJ003736,train_features/ZJ003736.jpg,S0127,3.0,0.779,"(226, 115, 86, 120)","[0.1734, 0.6166, 0.2, 0.2611]",True,,,
3737,ZJ003737,train_features/ZJ003737.jpg,S0045,4.0,0.701,"(268, 583, 71, 53)","[0.9046, 0.7333, 0.09531, 0.2194]",True,,,
3738,ZJ003738,train_features/ZJ003738.jpg,S0186,4.0,0.917,"(165, 4, 354, 256)","[0, 0.2981, 0.275, 0.6703]",True,[159   0 361 268],0.4249252676963806,animal
3739,ZJ003739,train_features/ZJ003739.jpg,S0051,4.0,0.696,"(140, 731, 194, 130)","[0.7572, 0.2518, 0.1437, 0.374]",True,[135 732 203 181],0.3979637622833252,monkey_prosimian
3740,ZJ003740,train_features/ZJ003740.jpg,S0147,2.0,0.0518,"(244, 459, 19, 64)","[0.7109, 0.6666, 0.1124, 0.075]",True,,,
3741,ZJ003741,train_features/ZJ003741.jpg,S0062,2.0,0.838,"(245, 395, 76, 86)","[0.4072, 0.4462, 0.09791, 0.1555]",True,,,
3742,ZJ003742,train_features/ZJ003742.jpg,S0083,2.0,0.817,"(386, 363, 71, 108)","[0.3739, 0.7074, 0.1208, 0.1462]",True,[378 356  81 120],0.369693398475647,bird
3743,ZJ003743,train_features/ZJ003743.jpg,S0170,1.0,0.0298,"(4, 4, 227, 352)","[0, 0, 1.0, 0.9791]",True,,,
3744,ZJ003744,train_features/ZJ003744.jpg,S0074,0.0,0.509,"(269, 178, 71, 172)","[0.2718, 0.7361, 0.2812, 0.2194]",True,[264 139  79 212],0.3916255831718445,animal
3745,ZJ003745,train_features/ZJ003745.jpg,S0137,2.0,0.0121,"(165, 230, 148, 224)","[0.3531, 0.4472, 0.3625, 0.4333]",True,[160 228 154 225],0.3173478841781616,bird
3746,ZJ003746,train_features/ZJ003746.jpg,S0009,0.0,,,,False,,,
3747,ZJ003747,train_features/ZJ003747.jpg,S0063,1.0,0.811,"(466, 437, 54, 147)","[0.451, 0.8555, 0.1614, 0.1148]",True,,,
3748,ZJ003748,train_features/ZJ003748.jpg,S0088,1.0,0.6,"(183, 256, 74, 124)","[0.3937, 0.4972, 0.2062, 0.2277]",True,,,
3749,ZJ003749,train_features/ZJ003749.jpg,S0063,1.0,0.301,"(424, 886, 39, 54)","[0.9187, 0.7777, 0.06458, 0.08703]",True,,,
3750,ZJ003750,train_features/ZJ003750.jpg,S0186,4.0,0.596,"(345, 67, 174, 673)","[0.06562, 0.6314, 0.7093, 0.337]",True,,,
3751,ZJ003751,train_features/ZJ003751.jpg,S0069,3.0,0.664,"(461, 341, 58, 75)","[0.351, 0.8462, 0.08645, 0.1222]",True,,,
3752,ZJ003752,train_features/ZJ003752.jpg,S0170,1.0,0.65,"(71, 144, 23, 18)","[0.3888, 0.2791, 0.07222, 0.1291]",True,[ 66 141  32  25],0.434333473443985,bird
3753,ZJ003753,train_features/ZJ003753.jpg,S0031,2.0,0.185,"(4, 4, 352, 97)","[0, 0, 0.164, 1.0]",True,[  0   0 174 105],0.4664921760559082,leopard
3754,ZJ003754,train_features/ZJ003754.jpg,S0061,1.0,0.819,"(337, 295, 183, 476)","[0.3031, 0.6166, 0.5041, 0.3537]",True,[336 290 187 366],0.31820210814476013,animal
3755,ZJ003755,train_features/ZJ003755.jpg,S0123,0.0,0.0116,"(38, 458, 99, 83)","[0.7093, 0.09444, 0.1421, 0.2972]",True,[322   0  37  36],0.3028792440891266,civet_genet
3756,ZJ003756,train_features/ZJ003756.jpg,S0071,1.0,0.957,"(393, 828, 126, 107)","[0.8583, 0.7203, 0.1197, 0.2481]",True,[388 823 136 115],0.3941812813282013,bird
3757,ZJ003757,train_features/ZJ003757.jpg,S0163,2.0,0.255,"(180, 58, 75, 53)","[0.08437, 0.4888, 0.09531, 0.2305]",True,[171  40 113  74],0.40805453062057495,monkey_prosimian
3758,ZJ003758,train_features/ZJ003758.jpg,S0179,4.0,0.288,"(149, 209, 65, 32)","[0.5694, 0.6041, 0.1111, 0.3041]",True,,,
3759,ZJ003759,train_features/ZJ003759.jpg,S0008,4.0,0.773,"(248, 4, 91, 148)","[0, 0.6777, 0.2437, 0.275]",True,,,
3760,ZJ003760,train_features/ZJ003760.jpg,S0038,1.0,0.902,"(207, 206, 313, 209)","[0.2104, 0.3759, 0.226, 0.5944]",True,,,
3761,ZJ003761,train_features/ZJ003761.jpg,S0179,4.0,0.0486,"(4, 4, 207, 351)","[0, 0, 0.9972, 1.0]",True,[  0   0 214 359],0.34631258249282837,civet_genet
3762,ZJ003762,train_features/ZJ003762.jpg,S0175,4.0,0.89,"(177, 81, 162, 107)","[0.1203, 0.4805, 0.1796, 0.4722]",True,[172  34 171 157],0.34170445799827576,leopard
3763,ZJ003763,train_features/ZJ003763.jpg,S0185,0.0,0.828,"(33, 4, 322, 632)","[0, 0.08055, 1.0, 0.9166]",True,,,
3764,ZJ003764,train_features/ZJ003764.jpg,S0014,4.0,0.921,"(147, 77, 208, 485)","[0.114, 0.3972, 0.7703, 0.6]",True,[142  84 216 480],0.4729553759098053,animal
3765,ZJ003765,train_features/ZJ003765.jpg,S0024,2.0,0.195,"(4, 233, 327, 403)","[0.3578, 0, 0.6421, 1.0]",True,[  0 235 334 403],0.3320842981338501,animal
3766,ZJ003766,train_features/ZJ003766.jpg,S0063,1.0,0.926,"(364, 633, 155, 84)","[0.6552, 0.6666, 0.09583, 0.3018]",True,[359 629 162  91],0.45447176694869995,animal
3767,ZJ003767,train_features/ZJ003767.jpg,S0172,0.0,0.00857,"(52, 4, 23, 3)","[0, 0.1999, 0.03055, 0.1291]",True,,,
3768,ZJ003768,train_features/ZJ003768.jpg,S0136,0.0,0.718,"(222, 4, 118, 464)","[0, 0.6055, 0.7375, 0.3499]",True,[219   0 124 217],0.4177280366420746,animal
3769,ZJ003769,train_features/ZJ003769.jpg,S0060,2.0,0.945,"(264, 4, 254, 347)","[0, 0.4814, 0.3697, 0.4851]",True,[261   0 256 353],0.4314499795436859,leopard
3770,ZJ003770,train_features/ZJ003770.jpg,S0071,1.0,0.329,"(248, 187, 67, 47)","[0.1906, 0.4518, 0.05729, 0.1388]",True,,,
3771,ZJ003771,train_features/ZJ003771.jpg,S0022,0.0,0.807,"(211, 278, 124, 130)","[0.4281, 0.5749, 0.2156, 0.3666]",True,[225 282  91 131],0.4759603440761566,bird
3772,ZJ003772,train_features/ZJ003772.jpg,S0139,4.0,0.937,"(272, 4, 248, 451)","[0, 0.4962, 0.4781, 0.474]",True,[218   0 304 456],0.32758283615112305,animal
3773,ZJ003773,train_features/ZJ003773.jpg,S0063,1.0,0.922,"(217, 593, 218, 278)","[0.6135, 0.3944, 0.2979, 0.4185]",True,[212 589 200 284],0.3298255503177643,antelope_duiker
3774,ZJ003774,train_features/ZJ003774.jpg,S0179,4.0,0.795,"(118, 89, 95, 54)","[0.2361, 0.475, 0.1722, 0.4291]",True,[114  85  97  59],0.38821691274642944,leopard
3775,ZJ003775,train_features/ZJ003775.jpg,S0184,0.0,0.829,"(119, 890, 399, 66)","[0.9229, 0.2129, 0.07708, 0.7537]",True,[139 885 382  74],0.3017537295818329,animal
3776,ZJ003776,train_features/ZJ003776.jpg,S0176,1.0,0.159,"(109, 340, 125, 16)","[0.9333, 0.4375, 0.06666, 0.5541]",True,,,
3777,ZJ003777,train_features/ZJ003777.jpg,S0051,4.0,0.876,"(346, 233, 128, 61)","[0.2385, 0.6333, 0.07187, 0.2518]",True,[337 225 141  73],0.5028139352798462,animal
3778,ZJ003778,train_features/ZJ003778.jpg,S0101,1.0,0.364,"(227, 159, 54, 114)","[0.2421, 0.6194, 0.1906, 0.1722]",True,,,
3779,ZJ003779,train_features/ZJ003779.jpg,S0009,0.0,0.0302,"(219, 4, 112, 154)","[0, 0.6417, 0.2531, 0.3582]",True,,,
3780,ZJ003780,train_features/ZJ003780.jpg,S0030,1.0,0.797,"(294, 211, 122, 353)","[0.2156, 0.537, 0.376, 0.2407]",True,,,
3781,ZJ003781,train_features/ZJ003781.jpg,S0062,2.0,0.28,"(249, 650, 26, 75)","[0.6729, 0.4537, 0.08645, 0.06296]",True,,,
3782,ZJ003782,train_features/ZJ003782.jpg,S0010,2.0,0.195,"(281, 283, 34, 57)","[0.4359, 0.7694, 0.1015, 0.1166]",True,,,
3783,ZJ003783,train_features/ZJ003783.jpg,S0060,2.0,0.589,"(307, 340, 82, 138)","[0.3499, 0.5611, 0.152, 0.1666]",True,,,
3784,ZJ003784,train_features/ZJ003784.jpg,S0110,4.0,0.842,"(113, 483, 145, 127)","[0.7484, 0.3027, 0.2109, 0.425]",True,[109 438 158 174],0.3915001451969147,antelope_duiker
3785,ZJ003785,train_features/ZJ003785.jpg,S0147,2.0,0.844,"(260, 351, 24, 56)","[0.5421, 0.7111, 0.1, 0.08888]",True,,,
