image_name,file,max_detection_conf,category,conf,bbox,bbox_normalized,bbox_true,bbox_im_size_224
ZJ002053,ZJ002053.jpg,0.926,animal,0.926,"(247, 34, 170, 427)","[0.03125, 0.45, 0.4531, 0.3296]",True,"(105, 11, 66, 93)"
ZJ002054,ZJ002054.jpg,0.189,animal,0.189,"(194, 59, 21, 52)","[0.08593, 0.5277, 0.09375, 0.08055]",True,"(122, 23, 10, 13)"
ZJ002055,ZJ002055.jpg,0.964,animal,0.964,"(293, 561, 226, 305)","[0.5802, 0.5351, 0.326, 0.4333]",True,"(124, 134, 89, 65)"
ZJ002056,ZJ002056.jpg,0.0145,animal,0.0145,"(205, 786, 305, 170)","[0.8145, 0.3902, 0.1854, 0.6077]",True,"(91, 186, 128, 34)"
ZJ002057,ZJ002057.jpg,0.889,animal,0.889,"(227, 236, 129, 194)","[0.3624, 0.6194, 0.3156, 0.3805]",True,"(143, 85, 77, 63)"
ZJ002058,ZJ002058.jpg,0.244,animal,0.244,"(125, 345, 73, 99)","[0.5328, 0.3361, 0.1671, 0.2249]",True,"(79, 123, 42, 29)"
ZJ002059,ZJ002059.jpg,0.889,animal,0.889,"(142, 421, 134, 84)","[0.6515, 0.3833, 0.1437, 0.3944]",True,"(90, 150, 80, 24)"
ZJ002060,ZJ002060.jpg,0.349,animal,0.349,"(269, 243, 26, 39)","[0.3734, 0.7361, 0.07343, 0.09444]",True,"(169, 88, 13, 8)"
ZJ002061,ZJ002061.jpg,0.896,animal,0.896,"(256, 443, 103, 155)","[0.4572, 0.4666, 0.1697, 0.2055]",True,"(109, 106, 38, 30)"
ZJ002062,ZJ002062.jpg,0.421,animal,0.421,"(217, 441, 52, 74)","[0.6828, 0.5916, 0.1281, 0.1666]",True,"(137, 157, 29, 21)"
ZJ002063,ZJ002063.jpg,0.678,animal,0.678,"(213, 315, 56, 35)","[0.3239, 0.387, 0.04479, 0.1185]",True,"(91, 77, 19, 2)"
ZJ002064,ZJ002064.jpg,0.336,animal,0.336,"(255, 427, 38, 90)","[0.6609, 0.6972, 0.1531, 0.1277]",True,"(160, 152, 21, 26)"
ZJ002065,ZJ002065.jpg,0.164,person,0.164,"(227, 587, 112, 49)","[0.9109, 0.6194, 0.08906, 0.3333]",True,"(143, 208, 67, 12)"
ZJ002066,ZJ002066.jpg,0.953,animal,0.953,"(268, 663, 182, 269)","[0.6864, 0.4888, 0.2885, 0.3518]",True,"(113, 158, 71, 57)"
ZJ002067,ZJ002067.jpg,0.0207,animal,0.0207,"(251, 68, 35, 72)","[0.09999, 0.6861, 0.125, 0.1194]",True,"(158, 26, 19, 20)"
ZJ002068,ZJ002068.jpg,0.507,animal,0.507,"(179, 4, 151, 632)","[0, 0.5223, 1.0, 0.4746]",True,"(121, 4, 98, 216)"
ZJ002069,ZJ002069.jpg,0.91,animal,0.91,"(252, 544, 100, 165)","[0.5624, 0.4592, 0.1802, 0.2]",True,"(107, 130, 37, 32)"
ZJ002070,ZJ002070.jpg,0.425,animal,0.425,"(229, 335, 57, 53)","[0.5171, 0.625, 0.09531, 0.1805]",True,"(144, 120, 32, 13)"
ZJ002071,ZJ002071.jpg,0.184,animal,0.184,"(332, 4, 68, 162)","[0, 0.6074, 0.177, 0.1407]",True,"(140, 4, 24, 32)"
ZJ002072,ZJ002072.jpg,0.0132,animal,0.0132,"(216, 54, 32, 78)","[0.07812, 0.5888, 0.1343, 0.1111]",True,"(136, 21, 17, 22)"
ZJ002073,ZJ002073.jpg,0.805,animal,0.805,"(211, 46, 88, 113)","[0.06562, 0.5749, 0.189, 0.2666]",True,"(133, 19, 52, 34)"
ZJ002074,ZJ002074.jpg,0.96,animal,0.96,"(178, 4, 161, 173)","[0, 0.4833, 0.2828, 0.4694]",True,"(112, 4, 97, 55)"
ZJ002075,ZJ002075.jpg,0.0122,animal,0.0122,"(301, 324, 67, 88)","[0.3333, 0.5499, 0.1, 0.1388]",True,"(127, 79, 23, 14)"
ZJ002076,ZJ002076.jpg,0.0281,vehicle,0.0281,"(56, 104, -1, 4)","[0.625, 0.4333, 0.075, 0.05833]",True,"(101, 144, 5, 9)"
ZJ002077,ZJ002077.jpg,0.784,animal,0.784,"(5, 4, 514, 952)","[0, 0.001851, 1.0, 0.9666]",True,"(4, 4, 209, 216)"
ZJ002078,ZJ002078.jpg,0.876,animal,0.876,"(318, 589, 65, 251)","[0.6093, 0.5814, 0.2697, 0.1351]",True,"(134, 140, 22, 52)"
ZJ002079,ZJ002079.jpg,0.805,animal,0.805,"(209, 392, 38, 118)","[0.6062, 0.6119, 0.1968, 0.1373]",True,"(141, 140, 23, 36)"
ZJ002080,ZJ002080.jpg,,,,,,False,
ZJ002081,ZJ002081.jpg,0.281,animal,0.281,"(401, 4, 119, 294)","[0, 0.7351, 0.3145, 0.2351]",True,"(169, 4, 45, 62)"
ZJ002082,ZJ002082.jpg,0.0136,person,0.0136,"(328, 542, 12, 53)","[0.8406, 0.8999, 0.09531, 0.05555]",True,"(206, 192, 4, 13)"
ZJ002083,ZJ002083.jpg,0.911,animal,0.911,"(41, 106, 259, 374)","[0.1062, 0.06851, 0.3979, 0.4944]",True,"(19, 28, 103, 81)"
ZJ002084,ZJ002084.jpg,,,,,,False,
ZJ002085,ZJ002085.jpg,0.56,animal,0.56,"(400, 4, 119, 306)","[0, 0.7333, 0.327, 0.2351]",True,"(168, 4, 45, 65)"
ZJ002086,ZJ002086.jpg,0.00962,animal,0.00962,"(255, 183, 31, 38)","[0.2796, 0.7492, 0.07187, 0.1164]",True,"(172, 67, 18, 8)"
ZJ002087,ZJ002087.jpg,0.879,animal,0.879,"(314, 342, 107, 259)","[0.352, 0.574, 0.2781, 0.2129]",True,"(133, 83, 40, 54)"
ZJ002088,ZJ002088.jpg,0.914,animal,0.914,"(317, 228, 157, 88)","[0.2333, 0.5796, 0.1, 0.3055]",True,"(134, 56, 60, 14)"
ZJ002089,ZJ002089.jpg,0.839,animal,0.839,"(404, 4, 116, 178)","[0, 0.7407, 0.1937, 0.2296]",True,"(170, 4, 43, 35)"
ZJ002090,ZJ002090.jpg,0.111,animal,0.111,"(329, 496, 83, 203)","[0.5124, 0.6018, 0.2197, 0.1685]",True,"(139, 119, 30, 41)"
ZJ002091,ZJ002091.jpg,0.855,animal,0.855,"(272, 128, 45, 219)","[0.1937, 0.7444, 0.3546, 0.1472]",True,"(171, 47, 25, 71)"
ZJ002092,ZJ002092.jpg,0.234,animal,0.234,"(347, 4, 103, 128)","[0, 0.6351, 0.1416, 0.2055]",True,"(146, 4, 38, 24)"
ZJ002093,ZJ002093.jpg,0.0445,animal,0.0445,"(244, 9, 25, 31)","[0.007812, 0.7164, 0.06093, 0.0985]",True,"(164, 6, 14, 6)"
ZJ002094,ZJ002094.jpg,,,,,,False,
ZJ002095,ZJ002095.jpg,,,,,,False,
ZJ002096,ZJ002096.jpg,0.115,animal,0.115,"(230, 265, 76, 68)","[0.4078, 0.6277, 0.1187, 0.2333]",True,"(145, 95, 44, 19)"
ZJ002097,ZJ002097.jpg,0.00771,animal,0.00771,"(60, 65, 33, 17)","[0.3812, 0.4666, 0.1562, 0.3416]",True,"(109, 89, 69, 27)"
ZJ002098,ZJ002098.jpg,,,,,,False,
ZJ002099,ZJ002099.jpg,0.562,animal,0.562,"(423, 53, 80, 157)","[0.05104, 0.7759, 0.1718, 0.1629]",True,"(178, 15, 28, 30)"
ZJ002100,ZJ002100.jpg,0.839,animal,0.839,"(346, 484, 72, 85)","[0.4999, 0.6333, 0.09687, 0.1481]",True,"(146, 116, 25, 14)"
ZJ002101,ZJ002101.jpg,0.855,animal,0.855,"(155, 145, 183, 183)","[0.2203, 0.4194, 0.2984, 0.5305]",True,"(98, 53, 111, 59)"
ZJ002102,ZJ002102.jpg,0.00762,animal,0.00762,"(327, 548, 4, 32)","[0.85, 0.9641, 0.0625, 0.03582]",True,"(220, 194, 0, 6)"
ZJ002103,ZJ002103.jpg,0.153,animal,0.153,"(4, 87, 326, 549)","[0.1296, 0, 0.8703, 0.9277]",True,"(4, 33, 200, 187)"
ZJ002104,ZJ002104.jpg,0.875,animal,0.875,"(5, 4, 512, 232)","[0, 0.001851, 0.25, 0.9629]",True,"(4, 4, 208, 48)"
ZJ002105,ZJ002105.jpg,0.928,animal,0.928,"(192, 244, 75, 260)","[0.375, 0.5222, 0.4187, 0.2305]",True,"(121, 88, 44, 86)"
ZJ002106,ZJ002106.jpg,0.826,animal,0.826,"(294, 530, 45, 106)","[0.8218, 0.8055, 0.1781, 0.1472]",True,"(184, 188, 25, 32)"
ZJ002107,ZJ002107.jpg,0.865,animal,0.865,"(191, 35, 137, 263)","[0.04843, 0.5194, 0.4234, 0.4027]",True,"(120, 15, 82, 87)"
ZJ002108,ZJ002108.jpg,0.188,person,0.188,"(207, 598, 131, 38)","[0.9281, 0.5638, 0.07187, 0.3861]",True,"(130, 212, 78, 8)"
ZJ002109,ZJ002109.jpg,0.0289,animal,0.0289,"(241, 113, 125, 60)","[0.1135, 0.4388, 0.07083, 0.2462]",True,"(102, 29, 47, 8)"
ZJ002110,ZJ002110.jpg,0.0516,animal,0.0516,"(156, 341, 79, 15)","[0.9361, 0.6333, 0.06388, 0.3625]",True,"(146, 214, 73, 6)"
ZJ002111,ZJ002111.jpg,0.0268,vehicle,0.0268,"(28, 429, 310, 207)","[0.664, 0.06666, 0.3359, 0.8833]",True,"(19, 153, 190, 67)"
ZJ002112,ZJ002112.jpg,0.909,animal,0.909,"(87, 125, 252, 203)","[0.189, 0.2305, 0.3296, 0.7222]",True,"(56, 46, 154, 66)"
ZJ002113,ZJ002113.jpg,0.477,animal,0.477,"(172, 545, 29, 81)","[0.8453, 0.4666, 0.139, 0.1027]",True,"(109, 193, 15, 23)"
ZJ002114,ZJ002114.jpg,0.794,animal,0.794,"(319, 384, 156, 281)","[0.3958, 0.5833, 0.301, 0.3037]",True,"(135, 93, 60, 59)"
ZJ002115,ZJ002115.jpg,0.655,animal,0.655,"(294, 95, 71, 150)","[0.09479, 0.537, 0.1645, 0.1462]",True,"(124, 25, 25, 29)"
ZJ002116,ZJ002116.jpg,0.608,animal,0.608,"(223, 136, 68, 38)","[0.2062, 0.6083, 0.07187, 0.2111]",True,"(140, 50, 39, 8)"
ZJ002117,ZJ002117.jpg,0.861,animal,0.861,"(334, 687, 65, 124)","[0.7114, 0.6407, 0.1375, 0.1417]",True,"(148, 163, 24, 23)"
ZJ002118,ZJ002118.jpg,0.482,animal,0.482,"(203, 150, 59, 27)","[0.2281, 0.594, 0.05468, 0.2]",True,"(137, 55, 37, 4)"
ZJ002119,ZJ002119.jpg,0.0899,animal,0.0899,"(284, 296, 60, 134)","[0.4562, 0.7777, 0.2218, 0.1888]",True,"(178, 106, 34, 42)"
ZJ002120,ZJ002120.jpg,0.124,animal,0.124,"(243, 4, 112, 144)","[0, 0.6638, 0.2374, 0.3333]",True,"(153, 4, 67, 45)"
ZJ002121,ZJ002121.jpg,0.866,animal,0.866,"(271, 373, 69, 263)","[0.5765, 0.7416, 0.4234, 0.2138]",True,"(170, 133, 40, 87)"
ZJ002122,ZJ002122.jpg,0.709,animal,0.709,"(300, 4, 96, 110)","[0, 0.5481, 0.1229, 0.1925]",True,"(127, 4, 35, 20)"
ZJ002123,ZJ002123.jpg,0.525,animal,0.525,"(301, 4, 100, 199)","[0, 0.5499, 0.2156, 0.2]",True,"(127, 4, 37, 40)"
ZJ002124,ZJ002124.jpg,0.816,animal,0.816,"(184, 129, 85, 275)","[0.1953, 0.5, 0.4421, 0.2583]",True,"(116, 48, 50, 91)"
ZJ002125,ZJ002125.jpg,0.915,animal,0.915,"(320, 729, 198, 227)","[0.7552, 0.5851, 0.2447, 0.3814]",True,"(135, 173, 77, 47)"
ZJ002126,ZJ002126.jpg,,,,,,False,
ZJ002127,ZJ002127.jpg,0.275,animal,0.275,"(91, 379, 196, 161)","[0.5859, 0.2416, 0.264, 0.5666]",True,"(58, 135, 119, 51)"
ZJ002128,ZJ002128.jpg,0.667,animal,0.667,"(166, 130, 87, 122)","[0.1968, 0.45, 0.2031, 0.2638]",True,"(105, 48, 51, 37)"
ZJ002129,ZJ002129.jpg,0.0107,animal,0.0107,"(351, 266, 37, 24)","[0.2729, 0.6425, 0.03333, 0.08333]",True,"(148, 65, 11, -1)"
ZJ002130,ZJ002130.jpg,0.689,animal,0.689,"(259, 444, 81, 192)","[0.6875, 0.7083, 0.3125, 0.2472]",True,"(163, 158, 47, 62)"
ZJ002131,ZJ002131.jpg,0.627,animal,0.627,"(209, 200, 41, 56)","[0.3062, 0.5694, 0.1, 0.1361]",True,"(132, 73, 22, 14)"
ZJ002132,ZJ002132.jpg,0.804,animal,0.804,"(317, 723, 112, 53)","[0.7489, 0.6077, 0.06354, 0.233]",True,"(140, 172, 44, 6)"
ZJ002133,ZJ002133.jpg,0.78,animal,0.78,"(286, 679, 62, 204)","[0.7031, 0.5222, 0.2208, 0.1296]",True,"(121, 161, 21, 41)"
ZJ002134,ZJ002134.jpg,0.0718,animal,0.0718,"(233, 4, 34, 32)","[0, 0.6835, 0.0625, 0.1253]",True,"(157, 4, 20, 6)"
ZJ002135,ZJ002135.jpg,0.629,animal,0.629,"(27, 321, 109, 87)","[0.4953, 0.06388, 0.1484, 0.3249]",True,"(18, 115, 65, 25)"
ZJ002136,ZJ002136.jpg,,,,,,False,
ZJ002137,ZJ002137.jpg,0.762,animal,0.762,"(232, 388, 44, 77)","[0.6, 0.6333, 0.1328, 0.1444]",True,"(146, 138, 24, 22)"
ZJ002138,ZJ002138.jpg,0.0868,animal,0.0868,"(4, 162, 327, 289)","[0.2468, 0, 0.464, 1.0]",True,"(4, 59, 216, 96)"
ZJ002139,ZJ002139.jpg,0.811,animal,0.811,"(203, 144, 61, 36)","[0.2187, 0.594, 0.06875, 0.2059]",True,"(137, 53, 38, 7)"
ZJ002140,ZJ002140.jpg,0.797,animal,0.797,"(316, 469, 24, 76)","[0.7265, 0.8666, 0.1312, 0.08888]",True,"(198, 167, 12, 21)"
ZJ002141,ZJ002141.jpg,0.446,animal,0.446,"(457, 585, 62, 86)","[0.6052, 0.8388, 0.09791, 0.1296]",True,"(192, 140, 21, 14)"
ZJ002142,ZJ002142.jpg,0.806,animal,0.806,"(113, 803, 108, 152)","[0.8322, 0.2018, 0.1666, 0.2148]",True,"(49, 190, 40, 29)"
ZJ002143,ZJ002143.jpg,0.0769,animal,0.0769,"(283, 163, 59, 197)","[0.1656, 0.5166, 0.2135, 0.124]",True,"(120, 41, 20, 40)"
ZJ002144,ZJ002144.jpg,0.147,animal,0.147,"(267, 214, 60, 102)","[0.3281, 0.7305, 0.1718, 0.1888]",True,"(168, 77, 34, 30)"
ZJ002145,ZJ002145.jpg,0.818,animal,0.818,"(237, 4, 102, 128)","[0, 0.6472, 0.2125, 0.3055]",True,"(149, 4, 60, 40)"
ZJ002146,ZJ002146.jpg,0.811,animal,0.811,"(155, 137, 94, 108)","[0.2078, 0.4194, 0.1812, 0.2833]",True,"(98, 51, 55, 33)"
ZJ002147,ZJ002147.jpg,0.0135,animal,0.0135,"(253, 521, 63, 80)","[0.8078, 0.6916, 0.1375, 0.1972]",True,"(159, 185, 36, 23)"
ZJ002148,ZJ002148.jpg,0.562,animal,0.562,"(105, 99, 107, 95)","[0.1484, 0.2805, 0.1609, 0.3194]",True,"(67, 37, 64, 28)"
ZJ002149,ZJ002149.jpg,0.00925,animal,0.00925,"(504, 509, 16, 51)","[0.526, 0.9259, 0.06145, 0.04444]",True,"(211, 122, 2, 6)"
ZJ002150,ZJ002150.jpg,0.751,animal,0.751,"(260, 87, 66, 105)","[0.1296, 0.7111, 0.1765, 0.2055]",True,"(163, 33, 38, 32)"
ZJ002151,ZJ002151.jpg,0.18,animal,0.18,"(404, 4, 116, 73)","[0, 0.7407, 0.08437, 0.2296]",True,"(170, 4, 43, 11)"
ZJ002152,ZJ002152.jpg,0.791,animal,0.791,"(182, 286, 76, 188)","[0.4406, 0.4944, 0.3062, 0.2333]",True,"(115, 103, 44, 61)"
ZJ002153,ZJ002153.jpg,0.0091,animal,0.0091,"(327, 547, 4, 33)","[0.8484, 0.9641, 0.06406, 0.03582]",True,"(220, 194, 0, 6)"
ZJ002154,ZJ002154.jpg,0.946,animal,0.946,"(294, 153, 225, 598)","[0.1552, 0.537, 0.6312, 0.4314]",True,"(124, 39, 89, 133)"
ZJ002155,ZJ002155.jpg,0.968,animal,0.968,"(5, 4, 514, 420)","[0, 0.001851, 0.4458, 0.9666]",True,"(4, 4, 209, 92)"
ZJ002156,ZJ002156.jpg,0.0111,animal,0.0111,"(286, 486, 20, 30)","[0.7531, 0.7833, 0.05937, 0.07777]",True,"(179, 173, 9, 5)"
ZJ002157,ZJ002157.jpg,0.935,animal,0.935,"(282, 413, 149, 273)","[0.426, 0.5148, 0.2927, 0.2907]",True,"(119, 99, 57, 58)"
ZJ002158,ZJ002158.jpg,0.326,animal,0.326,"(311, 199, 93, 179)","[0.2031, 0.5685, 0.1947, 0.187]",True,"(131, 49, 34, 36)"
ZJ002159,ZJ002159.jpg,0.933,animal,0.933,"(147, 4, 187, 167)","[0, 0.2648, 0.1822, 0.3611]",True,"(63, 4, 73, 33)"
ZJ002160,ZJ002160.jpg,0.241,animal,0.241,"(253, 217, 95, 96)","[0.2218, 0.4611, 0.1083, 0.1907]",True,"(107, 54, 35, 16)"
ZJ002161,ZJ002161.jpg,0.81,animal,0.81,"(312, 509, 94, 322)","[0.526, 0.5703, 0.3437, 0.1888]",True,"(132, 122, 34, 69)"
ZJ002162,ZJ002162.jpg,,,,,,False,
ZJ002163,ZJ002163.jpg,0.261,animal,0.261,"(4, 368, 329, 268)","[0.5687, 0, 0.4312, 0.9361]",True,"(4, 131, 202, 89)"
ZJ002164,ZJ002164.jpg,0.802,animal,0.802,"(86, 4, 129, 54)","[0, 0.2277, 0.09687, 0.3805]",True,"(55, 4, 77, 14)"
ZJ002165,ZJ002165.jpg,0.945,animal,0.945,"(244, 538, 95, 98)","[0.8343, 0.6666, 0.1656, 0.2861]",True,"(153, 191, 56, 29)"
ZJ002166,ZJ002166.jpg,0.00636,animal,0.00636,"(190, 87, 18, 33)","[0.1296, 0.5166, 0.06406, 0.07222]",True,"(120, 33, 8, 6)"
ZJ002167,ZJ002167.jpg,0.185,animal,0.185,"(304, 240, 35, 36)","[0.2458, 0.5555, 0.04583, 0.07962]",True,"(128, 59, 10, 2)"
ZJ002168,ZJ002168.jpg,0.94,animal,0.94,"(273, 312, 67, 174)","[0.4812, 0.7472, 0.2843, 0.2083]",True,"(171, 112, 39, 56)"
ZJ002169,ZJ002169.jpg,0.0986,animal,0.0986,"(4, 85, 145, 167)","[0.1265, 0, 0.2734, 0.425]",True,"(4, 32, 87, 53)"
ZJ002170,ZJ002170.jpg,0.906,animal,0.906,"(5, 4, 351, 416)","[0, 0.002777, 0.6625, 0.9972]",True,"(5, 4, 215, 140)"
ZJ002171,ZJ002171.jpg,0.0673,animal,0.0673,"(372, 69, 46, 45)","[0.0677, 0.6814, 0.0552, 0.1]",True,"(157, 19, 14, 4)"
ZJ002172,ZJ002172.jpg,0.639,animal,0.639,"(274, 146, 66, 78)","[0.2218, 0.75, 0.1343, 0.2055]",True,"(172, 54, 38, 22)"
ZJ002173,ZJ002173.jpg,0.19,animal,0.19,"(251, 217, 88, 165)","[0.3328, 0.6861, 0.2703, 0.2666]",True,"(158, 79, 52, 53)"
ZJ002174,ZJ002174.jpg,0.21,animal,0.21,"(141, 476, 60, 119)","[0.4916, 0.2537, 0.1322, 0.1259]",True,"(61, 114, 20, 22)"
ZJ002175,ZJ002175.jpg,0.571,animal,0.571,"(281, 638, 126, 146)","[0.6604, 0.5129, 0.1604, 0.2481]",True,"(119, 152, 48, 28)"
ZJ002176,ZJ002176.jpg,0.119,animal,0.119,"(90, 36, 21, 37)","[0.08888, 0.3583, 0.125, 0.1208]",True,"(84, 24, 19, 20)"
ZJ002177,ZJ002177.jpg,0.316,animal,0.316,"(257, 4, 83, 125)","[0, 0.7027, 0.2078, 0.2527]",True,"(161, 4, 49, 39)"
ZJ002178,ZJ002178.jpg,0.868,animal,0.868,"(131, 4, 170, 60)","[0, 0.3527, 0.1062, 0.4944]",True,"(83, 4, 103, 16)"
ZJ002179,ZJ002179.jpg,0.549,animal,0.549,"(257, 148, 83, 112)","[0.2249, 0.7027, 0.1875, 0.2527]",True,"(161, 54, 49, 34)"
ZJ002180,ZJ002180.jpg,0.964,animal,0.964,"(129, 614, 321, 342)","[0.6354, 0.2314, 0.3645, 0.6092]",True,"(56, 146, 128, 74)"
ZJ002181,ZJ002181.jpg,0.787,animal,0.787,"(180, 337, 35, 84)","[0.5203, 0.5253, 0.1437, 0.1283]",True,"(122, 121, 21, 24)"
ZJ002182,ZJ002182.jpg,0.613,animal,0.613,"(293, 678, 50, 175)","[0.702, 0.5351, 0.1906, 0.1074]",True,"(124, 161, 16, 35)"
ZJ002183,ZJ002183.jpg,0.722,animal,0.722,"(213, 218, 67, 84)","[0.3343, 0.5805, 0.1437, 0.2083]",True,"(134, 79, 39, 24)"
ZJ002184,ZJ002184.jpg,0.962,animal,0.962,"(258, 359, 261, 597)","[0.3697, 0.4703, 0.6302, 0.4981]",True,"(109, 87, 104, 133)"
ZJ002185,ZJ002185.jpg,0.922,animal,0.922,"(190, 554, 166, 82)","[0.8593, 0.5166, 0.1406, 0.4833]",True,"(120, 196, 100, 23)"
ZJ002186,ZJ002186.jpg,0.611,animal,0.611,"(25, 171, 176, 54)","[0.2609, 0.05833, 0.09687, 0.5111]",True,"(17, 62, 106, 14)"
ZJ002187,ZJ002187.jpg,0.198,animal,0.198,"(4, 5, 326, 629)","[0.001562, 0, 0.9953, 0.997]",True,"(4, 4, 215, 215)"
ZJ002188,ZJ002188.jpg,0.816,animal,0.816,"(225, 4, 114, 161)","[0, 0.6138, 0.264, 0.3388]",True,"(141, 4, 68, 51)"
ZJ002189,ZJ002189.jpg,0.438,animal,0.438,"(195, 4, 111, 110)","[0, 0.5305, 0.1843, 0.3305]",True,"(123, 4, 66, 33)"
ZJ002190,ZJ002190.jpg,0.533,animal,0.533,"(157, 299, 79, 57)","[0.8194, 0.6375, 0.1805, 0.3625]",True,"(147, 188, 73, 32)"
ZJ002191,ZJ002191.jpg,0.596,animal,0.596,"(129, 387, 129, 68)","[0.5984, 0.3472, 0.1187, 0.3805]",True,"(82, 138, 77, 19)"
ZJ002192,ZJ002192.jpg,,,,,,False,
ZJ002193,ZJ002193.jpg,0.0768,animal,0.0768,"(186, 231, 33, 50)","[0.3546, 0.5055, 0.09062, 0.1138]",True,"(117, 83, 17, 12)"
ZJ002194,ZJ002194.jpg,0.329,animal,0.329,"(336, 552, 98, 53)","[0.5708, 0.6148, 0.06354, 0.1962]",True,"(142, 132, 36, 6)"
ZJ002195,ZJ002195.jpg,0.823,animal,0.823,"(186, 367, 108, 197)","[0.5671, 0.5055, 0.3203, 0.3222]",True,"(117, 131, 64, 64)"
ZJ002196,ZJ002196.jpg,0.116,animal,0.116,"(417, 717, 37, 85)","[0.7427, 0.7648, 0.09687, 0.08333]",True,"(175, 170, 11, 14)"
ZJ002197,ZJ002197.jpg,0.898,animal,0.898,"(4, 406, 327, 230)","[0.6281, 0, 0.3718, 1.0]",True,"(4, 145, 216, 75)"
ZJ002198,ZJ002198.jpg,0.649,animal,0.649,"(4, 4, 230, 228)","[0, 0, 0.6555, 0.9916]",True,"(4, 4, 214, 139)"
ZJ002199,ZJ002199.jpg,0.943,animal,0.943,"(279, 721, 138, 235)","[0.7468, 0.5092, 0.2531, 0.2703]",True,"(118, 171, 53, 49)"
ZJ002200,ZJ002200.jpg,0.0497,animal,0.0497,"(78, 235, 64, 17)","[0.6416, 0.3083, 0.06944, 0.3]",True,"(73, 148, 59, 8)"
ZJ002201,ZJ002201.jpg,0.0138,animal,0.0138,"(106, 4, 34, 10)","[0, 0.4249, 0.05, 0.1749]",True,"(99, 4, 31, 3)"
ZJ002202,ZJ002202.jpg,0.119,animal,0.119,"(330, 118, 10, 35)","[0.1781, 0.9055, 0.06718, 0.05]",True,"(207, 44, 3, 7)"
ZJ002203,ZJ002203.jpg,0.93,animal,0.93,"(318, 383, 153, 156)","[0.3947, 0.5814, 0.1708, 0.2981]",True,"(134, 92, 59, 30)"
ZJ002204,ZJ002204.jpg,0.0259,animal,0.0259,"(6, 20, 512, 936)","[0.01666, 0.003703, 0.9833, 0.9629]",True,"(5, 8, 208, 212)"
ZJ002205,ZJ002205.jpg,0.196,animal,0.196,"(210, 112, 40, 35)","[0.1687, 0.5722, 0.06718, 0.1333]",True,"(132, 42, 22, 7)"
ZJ002206,ZJ002206.jpg,0.843,animal,0.843,"(193, 121, 96, 128)","[0.1828, 0.5249, 0.2125, 0.2888]",True,"(122, 45, 57, 40)"
ZJ002207,ZJ002207.jpg,0.831,animal,0.831,"(242, 331, 215, 314)","[0.3406, 0.4407, 0.3354, 0.4129]",True,"(103, 80, 84, 67)"
ZJ002208,ZJ002208.jpg,0.922,animal,0.922,"(208, 4, 111, 111)","[0, 0.5666, 0.1859, 0.3305]",True,"(131, 4, 66, 34)"
ZJ002209,ZJ002209.jpg,0.266,animal,0.266,"(287, 624, 69, 12)","[0.9687, 0.7861, 0.03125, 0.2138]",True,"(180, 221, 40, -1)"
ZJ002210,ZJ002210.jpg,0.697,animal,0.697,"(191, 198, 56, 27)","[0.3031, 0.5582, 0.05468, 0.191]",True,"(129, 72, 35, 4)"
ZJ002211,ZJ002211.jpg,0.22,animal,0.22,"(241, 4, 115, 144)","[0, 0.6583, 0.2374, 0.3416]",True,"(151, 4, 69, 45)"
ZJ002212,ZJ002212.jpg,0.0733,animal,0.0733,"(81, 157, 106, 49)","[0.239, 0.2138, 0.08906, 0.3166]",True,"(52, 58, 63, 12)"
ZJ002213,ZJ002213.jpg,0.104,animal,0.104,"(91, 459, 141, 58)","[0.7109, 0.2416, 0.1031, 0.4138]",True,"(58, 163, 85, 15)"
ZJ002214,ZJ002214.jpg,,,,,,False,
ZJ002215,ZJ002215.jpg,0.252,animal,0.252,"(238, 156, 130, 132)","[0.1583, 0.4333, 0.1458, 0.2555]",True,"(101, 39, 49, 25)"
ZJ002216,ZJ002216.jpg,0.892,animal,0.892,"(150, 238, 53, 114)","[0.3656, 0.4055, 0.1906, 0.1694]",True,"(95, 86, 30, 35)"
ZJ002217,ZJ002217.jpg,0.139,animal,0.139,"(132, 125, 160, 152)","[0.189, 0.3555, 0.25, 0.4666]",True,"(84, 46, 97, 48)"
ZJ002218,ZJ002218.jpg,0.00648,animal,0.00648,"(84, 48, 151, 125)","[0.06875, 0.2222, 0.2078, 0.4416]",True,"(54, 19, 91, 39)"
ZJ002219,ZJ002219.jpg,0.219,animal,0.219,"(4, 4, 335, 413)","[0, 0, 0.6578, 0.9527]",True,"(4, 4, 205, 139)"
ZJ002220,ZJ002220.jpg,0.808,animal,0.808,"(331, 281, 109, 338)","[0.2885, 0.6055, 0.3604, 0.2166]",True,"(140, 69, 41, 73)"
ZJ002221,ZJ002221.jpg,0.0194,animal,0.0194,"(241, 473, 49, 66)","[0.7328, 0.6583, 0.1156, 0.1583]",True,"(151, 168, 27, 18)"
ZJ002222,ZJ002222.jpg,0.186,animal,0.186,"(249, 4, 90, 125)","[0, 0.6805, 0.2078, 0.2722]",True,"(156, 4, 53, 39)"
ZJ002223,ZJ002223.jpg,,,,,,False,
ZJ002224,ZJ002224.jpg,0.0736,animal,0.0736,"(176, 149, 79, 44)","[0.2265, 0.4777, 0.08124, 0.2416]",True,"(111, 55, 46, 10)"
