id,filepath,site,split,max_detection_conf,category,conf,bbox,bbox_true
ZJ003503,train_features/ZJ003503.jpg,S0175,4.0,0.0121,animal,0.0121,"[0.4777, 0.3916, 0.2944, 0.2833]",True
ZJ003503,train_features/ZJ003503.jpg,S0175,4.0,0.0121,animal,0.0121,"[0.3999, 0.4541, 0.06944, 0.05]",True
ZJ003504,train_features/ZJ003504.jpg,S0071,1.0,0.0753,animal,0.0753,"[0.1208, 0.5703, 0.2281, 0.1796]",True
ZJ003505,train_features/ZJ003505.jpg,S0136,0.0,0.00847,animal,0.00847,"[0, 0.8499, 0.1328, 0.08333]",True
ZJ003506,train_features/ZJ003506.jpg,S0060,2.0,0.827,animal,0.827,"[0.2854, 0.6092, 0.2072, 0.187]",True
ZJ003507,train_features/ZJ003507.jpg,S0038,1.0,0.619,animal,0.619,"[0, 0.001851, 0.8197, 0.9666]",True
ZJ003508,train_features/ZJ003508.jpg,S0021,2.0,0.0125,animal,0.0125,"[0.4531, 0.2861, 0.1124, 0.2888]",True
ZJ003509,train_features/ZJ003509.jpg,S0071,1.0,0.808,animal,0.808,"[0.5145, 0.6907, 0.07083, 0.25]",True
ZJ003510,train_features/ZJ003510.jpg,S0062,2.0,0.91,animal,0.91,"[0.7781, 0.3722, 0.1062, 0.2592]",True
ZJ003511,train_features/ZJ003511.jpg,S0068,1.0,,,,,False
ZJ003512,train_features/ZJ003512.jpg,S0069,3.0,0.422,animal,0.422,"[0.4041, 0, 0.09479, 0.9685]",True
ZJ003513,train_features/ZJ003513.jpg,S0188,3.0,0.611,animal,0.611,"[0.4944, 0.4499, 0.3666, 0.5458]",True
ZJ003514,train_features/ZJ003514.jpg,S0081,1.0,0.948,animal,0.948,"[0, 0.6759, 0.351, 0.2925]",True
ZJ003515,train_features/ZJ003515.jpg,S0036,0.0,0.828,animal,0.828,"[0, 0.6777, 0.2874, 0.1916]",True
ZJ003516,train_features/ZJ003516.jpg,S0010,2.0,0.464,animal,0.464,"[0.3218, 0.7916, 0.2671, 0.1638]",True
ZJ003517,train_features/ZJ003517.jpg,S0071,1.0,0.774,animal,0.774,"[0.2677, 0.35, 0.1531, 0.08333]",True
ZJ003518,train_features/ZJ003518.jpg,S0186,4.0,0.662,animal,0.662,"[0.6479, 0.8092, 0.1447, 0.1592]",True
ZJ003519,train_features/ZJ003519.jpg,S0015,2.0,0.199,animal,0.199,"[0, 0, 0.5812, 0.9972]",True
ZJ003520,train_features/ZJ003520.jpg,S0063,1.0,0.918,animal,0.918,"[0.1479, 0.3962, 0.2343, 0.5185]",True
ZJ003521,train_features/ZJ003521.jpg,S0063,1.0,0.545,animal,0.545,"[0.5645, 0.6703, 0.2374, 0.3]",True
ZJ003522,train_features/ZJ003522.jpg,S0062,2.0,0.36,animal,0.36,"[0.776, 0.6425, 0.1333, 0.08703]",True
ZJ003523,train_features/ZJ003523.jpg,S0110,4.0,0.279,animal,0.279,"[0.7515, 0.4305, 0.1531, 0.1944]",True
ZJ003524,train_features/ZJ003524.jpg,S0063,1.0,0.923,animal,0.923,"[0.4781, 0.3851, 0.3156, 0.3166]",True
ZJ003525,train_features/ZJ003525.jpg,S0070,1.0,0.757,animal,0.757,"[0.2072, 0.7907, 0.4531, 0.1777]",True
ZJ003526,train_features/ZJ003526.jpg,S0063,1.0,0.964,animal,0.964,"[0.7729, 0.5129, 0.227, 0.3148]",True
ZJ003527,train_features/ZJ003527.jpg,S0085,4.0,0.839,animal,0.839,"[0.6843, 0.6583, 0.3156, 0.2944]",True
ZJ003528,train_features/ZJ003528.jpg,S0043,3.0,0.905,animal,0.905,"[0.7687, 0, 0.2312, 1.0]",True
ZJ003529,train_features/ZJ003529.jpg,S0022,0.0,0.281,animal,0.281,"[0, 0.6555, 0.2374, 0.3444]",True
ZJ003530,train_features/ZJ003530.jpg,S0071,1.0,0.943,animal,0.943,"[0.5874, 0.3722, 0.4124, 0.3407]",True
ZJ003531,train_features/ZJ003531.jpg,S0008,4.0,0.782,animal,0.782,"[0, 0.6833, 0.2218, 0.2694]",True
ZJ003532,train_features/ZJ003532.jpg,S0038,1.0,0.208,animal,0.208,"[0.751, 0.7037, 0.2479, 0.2648]",True
ZJ003533,train_features/ZJ003533.jpg,S0186,4.0,0.821,animal,0.821,"[0.1385, 0.3981, 0.1531, 0.2148]",True
ZJ003534,train_features/ZJ003534.jpg,S0021,2.0,0.75,animal,0.75,"[0.4859, 0.3749, 0.2046, 0.425]",True
ZJ003535,train_features/ZJ003535.jpg,S0089,3.0,0.00683,animal,0.00683,"[0.4906, 0.825, 0.125, 0.1305]",True
ZJ003536,train_features/ZJ003536.jpg,S0123,0.0,0.0103,animal,0.0103,"[0.5937, 0.575, 0.1093, 0.1277]",True
ZJ003537,train_features/ZJ003537.jpg,S0167,4.0,0.00986,animal,0.00986,"[0.6166, 0.4541, 0.15, 0.1208]",True
ZJ003538,train_features/ZJ003538.jpg,S0183,0.0,,,,,False
ZJ003539,train_features/ZJ003539.jpg,S0127,3.0,0.0362,animal,0.0362,"[0.6859, 0.6472, 0.15, 0.2305]",True
ZJ003540,train_features/ZJ003540.jpg,S0060,2.0,0.868,animal,0.868,"[0, 0.4666, 0.2854, 0.2111]",True
ZJ003541,train_features/ZJ003541.jpg,S0060,2.0,0.848,animal,0.848,"[0.1958, 0.6555, 0.5583, 0.2685]",True
ZJ003542,train_features/ZJ003542.jpg,S0088,1.0,0.504,vehicle,0.504,"[0.6703, 0.2305, 0.3296, 0.4333]",True
ZJ003543,train_features/ZJ003543.jpg,S0038,1.0,0.358,animal,0.358,"[0.001041, 0.4718, 0.9979, 0.5262]",True
ZJ003544,train_features/ZJ003544.jpg,S0163,2.0,0.764,animal,0.764,"[0.275, 0.6555, 0.3281, 0.3444]",True
ZJ003545,train_features/ZJ003545.jpg,S0059,4.0,0.971,animal,0.971,"[0.5479, 0.25, 0.452, 0.7166]",True
ZJ003546,train_features/ZJ003546.jpg,S0024,2.0,0.17,animal,0.17,"[0, 0, 0.9984, 1.0]",True
ZJ003547,train_features/ZJ003547.jpg,S0014,4.0,0.877,animal,0.877,"[0.06718, 0.5222, 0.3187, 0.2777]",True
ZJ003548,train_features/ZJ003548.jpg,S0061,1.0,,,,,False
ZJ003549,train_features/ZJ003549.jpg,S0038,1.0,0.0197,animal,0.0197,"[0.6562, 0.7048, 0.1333, 0.13]",True
ZJ003550,train_features/ZJ003550.jpg,S0129,1.0,,,,,False
ZJ003551,train_features/ZJ003551.jpg,S0095,2.0,0.948,animal,0.948,"[0.03541, 0.4537, 0.1979, 0.4648]",True
ZJ003552,train_features/ZJ003552.jpg,S0120,2.0,0.726,animal,0.726,"[0.2541, 0.5777, 0.1562, 0.1814]",True
ZJ003553,train_features/ZJ003553.jpg,S0027,3.0,0.0221,animal,0.0221,"[0.3453, 0.4194, 0.1343, 0.1972]",True
ZJ003554,train_features/ZJ003554.jpg,S0120,2.0,0.841,animal,0.841,"[0.5166, 0.6962, 0.1177, 0.2722]",True
ZJ003555,train_features/ZJ003555.jpg,S0020,4.0,0.634,animal,0.634,"[0.3041, 0.4388, 0.0927, 0.09814]",True
ZJ003556,train_features/ZJ003556.jpg,S0120,2.0,0.842,animal,0.842,"[0.06354, 0.4718, 0.1291, 0.3417]",True
ZJ003557,train_features/ZJ003557.jpg,S0004,2.0,0.848,animal,0.848,"[0, 0.7361, 0.2, 0.2166]",True
ZJ003558,train_features/ZJ003558.jpg,S0009,0.0,0.595,animal,0.595,"[0, 0.6472, 0.2906, 0.3055]",True
ZJ003559,train_features/ZJ003559.jpg,S0120,2.0,0.402,animal,0.402,"[0.007291, 0.8648, 0.1885, 0.1055]",True
ZJ003560,train_features/ZJ003560.jpg,S0186,4.0,0.856,animal,0.856,"[0.008333, 0.5574, 0.3093, 0.3111]",True
ZJ003561,train_features/ZJ003561.jpg,S0069,3.0,0.786,animal,0.786,"[0.5593, 0, 0.1333, 0.9648]",True
ZJ003562,train_features/ZJ003562.jpg,S0025,4.0,0.0531,animal,0.0531,"[0.003124, 0, 0.6625, 0.85]",True
ZJ003563,train_features/ZJ003563.jpg,S0023,2.0,0.00645,animal,0.00645,"[0.5218, 0.2925, 0.05624, 0.1791]",True
ZJ003564,train_features/ZJ003564.jpg,S0036,0.0,0.639,animal,0.639,"[0.7546, 0.2749, 0.06562, 0.1638]",True
ZJ003565,train_features/ZJ003565.jpg,S0013,3.0,0.809,animal,0.809,"[0.1937, 0.5861, 0.1937, 0.2416]",True
ZJ003566,train_features/ZJ003566.jpg,S0060,2.0,0.731,animal,0.731,"[0.7468, 0.5296, 0.1927, 0.1481]",True
ZJ003567,train_features/ZJ003567.jpg,S0147,2.0,0.717,animal,0.717,"[0.5406, 0.7111, 0.1, 0.09166]",True
ZJ003568,train_features/ZJ003568.jpg,S0174,1.0,0.673,animal,0.673,"[0.6546, 0.8361, 0.3437, 0.1611]",True
ZJ003569,train_features/ZJ003569.jpg,S0009,0.0,0.6,animal,0.6,"[0.5265, 0.5761, 0.4734, 0.4238]",True
ZJ003570,train_features/ZJ003570.jpg,S0060,2.0,0.787,animal,0.787,"[0.3781, 0.5925, 0.2677, 0.2259]",True
ZJ003571,train_features/ZJ003571.jpg,S0120,2.0,0.869,animal,0.869,"[0.6041, 0.3814, 0.202, 0.3018]",True
ZJ003572,train_features/ZJ003572.jpg,S0005,4.0,0.66,animal,0.66,"[0.5453, 0.5138, 0.08906, 0.2916]",True
ZJ003573,train_features/ZJ003573.jpg,S0101,1.0,0.496,animal,0.496,"[0.5265, 0.6416, 0.289, 0.2138]",True
ZJ003574,train_features/ZJ003574.jpg,S0060,2.0,0.545,animal,0.545,"[0.3218, 0.5481, 0.2895, 0.1944]",True
ZJ003575,train_features/ZJ003575.jpg,S0042,3.0,,,,,False
ZJ003576,train_features/ZJ003576.jpg,S0020,4.0,0.0477,animal,0.0477,"[0.1656, 0.5388, 0.2156, 0.1722]",True
ZJ003577,train_features/ZJ003577.jpg,S0115,3.0,0.317,animal,0.317,"[0.7989, 0, 0.201, 0.7944]",True
ZJ003578,train_features/ZJ003578.jpg,S0179,4.0,0.026,animal,0.026,"[0, 0.1374, 1.0, 0.7875]",True
ZJ003579,train_features/ZJ003579.jpg,S0141,3.0,0.952,animal,0.952,"[0.1374, 0.6361, 0.3937, 0.3166]",True
ZJ003580,train_features/ZJ003580.jpg,S0009,0.0,0.208,animal,0.208,"[0.7218, 0.6888, 0.05312, 0.1222]",True
ZJ003581,train_features/ZJ003581.jpg,S0051,4.0,0.0136,animal,0.0136,"[0, 0.537, 0.1124, 0.08333]",True
ZJ003582,train_features/ZJ003582.jpg,S0130,4.0,0.511,animal,0.511,"[0.2859, 0.6194, 0.1093, 0.1833]",True
ZJ003583,train_features/ZJ003583.jpg,S0054,2.0,0.788,animal,0.788,"[0.3968, 0.7462, 0.1749, 0.2222]",True
ZJ003584,train_features/ZJ003584.jpg,S0136,0.0,0.59,animal,0.59,"[0.2531, 0.9462, 0.05312, 0.05373]",True
ZJ003585,train_features/ZJ003585.jpg,S0184,0.0,0.749,animal,0.749,"[0.4479, 0.6759, 0.2479, 0.1833]",True
ZJ003586,train_features/ZJ003586.jpg,S0120,2.0,0.516,animal,0.516,"[0.5364, 0.3703, 0.2604, 0.2611]",True
ZJ003587,train_features/ZJ003587.jpg,S0084,0.0,0.978,animal,0.978,"[0.251, 0.287, 0.4666, 0.6833]",True
ZJ003588,train_features/ZJ003588.jpg,S0120,2.0,0.0136,animal,0.0136,"[0.7572, 0.8055, 0.2072, 0.1629]",True
ZJ003589,train_features/ZJ003589.jpg,S0049,3.0,0.634,animal,0.634,"[0.001562, 0.4166, 0.4093, 0.25]",True
ZJ003590,train_features/ZJ003590.jpg,S0095,2.0,0.122,animal,0.122,"[0.826, 0.5796, 0.1739, 0.3907]",True
ZJ003591,train_features/ZJ003591.jpg,S0022,0.0,0.798,animal,0.798,"[0.06562, 0.575, 0.189, 0.2638]",True
ZJ003592,train_features/ZJ003592.jpg,S0009,0.0,0.0822,animal,0.0822,"[0.6812, 0.6416, 0.07812, 0.25]",True
ZJ003593,train_features/ZJ003593.jpg,S0060,2.0,0.865,animal,0.865,"[0.3572, 0.5962, 0.2572, 0.1777]",True
ZJ003594,train_features/ZJ003594.jpg,S0105,3.0,0.303,person,0.303,"[0.2916, 0, 0.7083, 1.0]",True
ZJ003595,train_features/ZJ003595.jpg,S0147,2.0,0.898,animal,0.898,"[0.4609, 0.7194, 0.1515, 0.1055]",True
ZJ003596,train_features/ZJ003596.jpg,S0060,2.0,0.918,animal,0.918,"[0.1875, 0.6629, 0.4614, 0.2425]",True
ZJ003597,train_features/ZJ003597.jpg,S0009,0.0,0.929,animal,0.929,"[0, 0.4361, 0.1328, 0.3638]",True
ZJ003598,train_features/ZJ003598.jpg,S0042,3.0,0.00932,animal,0.00932,"[0.389, 0.3861, 0.0625, 0.09166]",True
ZJ003599,train_features/ZJ003599.jpg,S0026,0.0,0.858,animal,0.858,"[0.04843, 0.625, 0.3359, 0.1638]",True
ZJ003600,train_features/ZJ003600.jpg,S0167,4.0,0.669,animal,0.669,"[0.7194, 0.3291, 0.06388, 0.1791]",True
ZJ003601,train_features/ZJ003601.jpg,S0009,0.0,0.0575,animal,0.0575,"[0.1718, 0.4694, 0.1078, 0.1555]",True
ZJ003602,train_features/ZJ003602.jpg,S0063,1.0,0.756,animal,0.756,"[0.7083, 0.4759, 0.1927, 0.2407]",True
ZJ003603,train_features/ZJ003603.jpg,S0077,1.0,0.0386,animal,0.0386,"[0.7812, 0.6527, 0.1046, 0.08611]",True
ZJ003604,train_features/ZJ003604.jpg,S0176,1.0,0.1,animal,0.1,"[0.4722, 0.3791, 0.08333, 0.15]",True
ZJ003605,train_features/ZJ003605.jpg,S0053,3.0,0.449,animal,0.449,"[0.2927, 0.6592, 0.08333, 0.1574]",True
ZJ003606,train_features/ZJ003606.jpg,S0009,0.0,0.793,animal,0.793,"[0.6125, 0.45, 0.1406, 0.3611]",True
ZJ003607,train_features/ZJ003607.jpg,S0136,0.0,0.183,animal,0.183,"[0.06718, 0.1499, 0.05937, 0.1305]",True
ZJ003608,train_features/ZJ003608.jpg,S0163,2.0,0.00628,animal,0.00628,"[0.6671, 0.6388, 0.139, 0.1472]",True
ZJ003609,train_features/ZJ003609.jpg,S0022,0.0,0.352,animal,0.352,"[0.2203, 0.5305, 0.07656, 0.1527]",True
ZJ003610,train_features/ZJ003610.jpg,S0147,2.0,0.00995,animal,0.00995,"[0.6453, 0.7083, 0.0625, 0.2416]",True
ZJ003611,train_features/ZJ003611.jpg,S0062,2.0,0.96,animal,0.96,"[0.03854, 0.4092, 0.4593, 0.4074]",True
ZJ003612,train_features/ZJ003612.jpg,S0020,4.0,,,,,False
ZJ003613,train_features/ZJ003613.jpg,S0049,3.0,0.0547,animal,0.0547,"[0.09687, 0.5749, 0.125, 0.125]",True
ZJ003614,train_features/ZJ003614.jpg,S0020,4.0,0.741,animal,0.741,"[0.9447, 0.4888, 0.0552, 0.3092]",True
ZJ003615,train_features/ZJ003615.jpg,S0038,1.0,0.0523,animal,0.0523,"[0.2864, 0.7148, 0.2697, 0.2555]",True
ZJ003616,train_features/ZJ003616.jpg,S0063,1.0,0.9,animal,0.9,"[0.325, 0.5018, 0.2, 0.2259]",True
ZJ003617,train_features/ZJ003617.jpg,S0104,1.0,0.428,animal,0.428,"[0.09687, 0.6166, 0.1875, 0.3194]",True
ZJ003618,train_features/ZJ003618.jpg,S0060,2.0,0.805,animal,0.805,"[0.2718, 0.5814, 0.2, 0.1462]",True
ZJ003619,train_features/ZJ003619.jpg,S0036,0.0,0.54,animal,0.54,"[0.7625, 0.2666, 0.05937, 0.1777]",True
ZJ003620,train_features/ZJ003620.jpg,S0021,2.0,0.814,animal,0.814,"[0.2593, 0.4694, 0.1843, 0.5277]",True
ZJ003621,train_features/ZJ003621.jpg,S0101,1.0,0.35,animal,0.35,"[0.4109, 0.5722, 0.2515, 0.2555]",True
ZJ003622,train_features/ZJ003622.jpg,S0141,3.0,0.69,animal,0.69,"[0.2125, 0.6119, 0.1359, 0.191]",True
ZJ003623,train_features/ZJ003623.jpg,S0196,2.0,0.0285,animal,0.0285,"[0.8805, 0.5333, 0.04722, 0.1333]",True
ZJ003624,train_features/ZJ003624.jpg,S0083,2.0,0.766,animal,0.766,"[0.5135, 0.6703, 0.1166, 0.1962]",True
ZJ003625,train_features/ZJ003625.jpg,S0069,3.0,0.562,animal,0.562,"[0.402, 0, 0.09687, 0.9685]",True
ZJ003626,train_features/ZJ003626.jpg,S0074,0.0,0.764,animal,0.764,"[0.5031, 0.7166, 0.07343, 0.2388]",True
ZJ003627,train_features/ZJ003627.jpg,S0083,2.0,0.0121,animal,0.0121,"[0.9375, 0.537, 0.0625, 0.2851]",True
ZJ003628,train_features/ZJ003628.jpg,S0101,1.0,0.396,animal,0.396,"[0.4312, 0.5805, 0.1312, 0.15]",True
ZJ003629,train_features/ZJ003629.jpg,S0081,1.0,0.706,animal,0.706,"[0.3781, 0.6259, 0.07083, 0.05185]",True
ZJ003630,train_features/ZJ003630.jpg,S0097,3.0,0.0226,animal,0.0226,"[0.5609, 0.6388, 0.425, 0.3305]",True
ZJ003631,train_features/ZJ003631.jpg,S0027,3.0,0.191,animal,0.191,"[0, 0.002985, 0.2781, 0.997]",True
ZJ003632,train_features/ZJ003632.jpg,S0060,2.0,0.672,animal,0.672,"[0.8572, 0.6055, 0.1427, 0.2888]",True
ZJ003633,train_features/ZJ003633.jpg,S0071,1.0,0.492,animal,0.492,"[0.8479, 0.8462, 0.152, 0.1222]",True
ZJ003634,train_features/ZJ003634.jpg,S0036,0.0,0.951,animal,0.951,"[0, 0.3701, 1.0, 0.6268]",True
ZJ003635,train_features/ZJ003635.jpg,S0060,2.0,0.663,animal,0.663,"[0.002083, 0.7759, 0.5781, 0.1944]",True
ZJ003636,train_features/ZJ003636.jpg,S0009,0.0,0.119,animal,0.119,"[0.3968, 0.8611, 0.06718, 0.09444]",True
ZJ003637,train_features/ZJ003637.jpg,S0009,0.0,0.893,animal,0.893,"[0.1984, 0.4388, 0.2468, 0.3166]",True
ZJ003638,train_features/ZJ003638.jpg,S0186,4.0,0.679,animal,0.679,"[0.5937, 0.4574, 0.1989, 0.237]",True
ZJ003639,train_features/ZJ003639.jpg,S0004,2.0,0.793,animal,0.793,"[0.8468, 0.8138, 0.07812, 0.09722]",True
ZJ003640,train_features/ZJ003640.jpg,S0060,2.0,0.915,animal,0.915,"[0.1843, 0.6203, 0.4593, 0.3481]",True
ZJ003641,train_features/ZJ003641.jpg,S0060,2.0,0.566,animal,0.566,"[0.3822, 0.5611, 0.1187, 0.1722]",True
ZJ003642,train_features/ZJ003642.jpg,S0089,3.0,0.423,animal,0.423,"[0.5578, 0.7694, 0.2984, 0.1833]",True
ZJ003643,train_features/ZJ003643.jpg,S0008,4.0,0.238,animal,0.238,"[0, 0.6916, 0.2093, 0.2611]",True
ZJ003644,train_features/ZJ003644.jpg,S0136,0.0,0.206,animal,0.206,"[0.2796, 0.7472, 0.1031, 0.1888]",True
ZJ003645,train_features/ZJ003645.jpg,S0125,2.0,0.00646,animal,0.00646,"[0.7906, 0, 0.0625, 0.1351]",True
ZJ003646,train_features/ZJ003646.jpg,S0008,4.0,0.894,animal,0.894,"[0.6578, 0.6638, 0.3421, 0.2916]",True
ZJ003647,train_features/ZJ003647.jpg,S0120,2.0,0.67,animal,0.67,"[0.08854, 0.187, 0.125, 0.337]",True
ZJ003648,train_features/ZJ003648.jpg,S0038,1.0,0.0094,animal,0.0094,"[0.8156, 0.4271, 0.1843, 0.5708]",True
ZJ003649,train_features/ZJ003649.jpg,S0110,4.0,0.889,animal,0.889,"[0.4609, 0.7083, 0.2312, 0.2083]",True
ZJ003650,train_features/ZJ003650.jpg,S0008,4.0,0.421,animal,0.421,"[0, 0.7, 0.2109, 0.2527]",True
ZJ003651,train_features/ZJ003651.jpg,S0051,4.0,0.781,animal,0.781,"[0.7864, 0.7351, 0.1395, 0.1277]",True
ZJ003652,train_features/ZJ003652.jpg,S0060,2.0,0.168,animal,0.168,"[0, 0.837, 0.1385, 0.1333]",True
ZJ003653,train_features/ZJ003653.jpg,S0023,2.0,0.00664,animal,0.00664,"[0.9671, 0, 0.03281, 0.2358]",True
ZJ003654,train_features/ZJ003654.jpg,S0029,4.0,0.041,animal,0.041,"[0.3322, 0.5129, 0.1208, 0.1481]",True
ZJ003655,train_features/ZJ003655.jpg,S0002,4.0,0.1,animal,0.1,"[0, 0.7527, 0.05624, 0.1694]",True
ZJ003656,train_features/ZJ003656.jpg,S0179,4.0,0.386,animal,0.386,"[0.625, 0.65, 0.1111, 0.2541]",True
ZJ003657,train_features/ZJ003657.jpg,S0043,3.0,0.732,animal,0.732,"[0.6875, 0, 0.3125, 1.0]",True
ZJ003658,train_features/ZJ003658.jpg,S0147,2.0,0.654,animal,0.654,"[0.08437, 0.7583, 0.2828, 0.1777]",True
ZJ003659,train_features/ZJ003659.jpg,S0009,0.0,0.834,animal,0.834,"[0.2187, 0.3972, 0.2984, 0.55]",True
ZJ003660,train_features/ZJ003660.jpg,S0070,1.0,0.748,vehicle,0.748,"[0.7281, 0.5166, 0.2718, 0.4518]",True
ZJ003661,train_features/ZJ003661.jpg,S0038,1.0,0.556,animal,0.556,"[0.7625, 0.07222, 0.2374, 0.8944]",True
ZJ003662,train_features/ZJ003662.jpg,S0023,2.0,0.416,animal,0.416,"[0.1859, 0.6277, 0.1406, 0.2]",True
ZJ003663,train_features/ZJ003663.jpg,S0036,0.0,0.913,animal,0.913,"[0, 0.3611, 1.0, 0.6358]",True
ZJ003664,train_features/ZJ003664.jpg,S0159,2.0,0.317,person,0.317,"[0.4249, 0.7833, 0.15, 0.2166]",True
ZJ003665,train_features/ZJ003665.jpg,S0036,0.0,0.625,animal,0.625,"[0.003124, 0, 0.9953, 1.0]",True
ZJ003666,train_features/ZJ003666.jpg,S0071,1.0,0.786,animal,0.786,"[0.6145, 0.6425, 0.3583, 0.3185]",True
ZJ003667,train_features/ZJ003667.jpg,S0009,0.0,0.878,animal,0.878,"[0.3953, 0.5861, 0.1453, 0.2888]",True
ZJ003668,train_features/ZJ003668.jpg,S0174,1.0,0.694,animal,0.694,"[0.2843, 0.3527, 0.5093, 0.6444]",True
ZJ003669,train_features/ZJ003669.jpg,S0110,4.0,0.838,animal,0.838,"[0.8203, 0.2833, 0.1796, 0.3805]",True
ZJ003670,train_features/ZJ003670.jpg,S0141,3.0,0.116,animal,0.116,"[0.1203, 0.9492, 0.125, 0.05074]",True
ZJ003671,train_features/ZJ003671.jpg,S0008,4.0,0.303,animal,0.303,"[0.06562, 0.7138, 0.1437, 0.2416]",True
ZJ003672,train_features/ZJ003672.jpg,S0141,3.0,0.73,animal,0.73,"[0.4343, 0.8833, 0.1109, 0.07222]",True
ZJ003673,train_features/ZJ003673.jpg,S0069,3.0,0.85,animal,0.85,"[0.5604, 0, 0.1333, 0.9666]",True
ZJ003674,train_features/ZJ003674.jpg,S0030,1.0,0.949,animal,0.949,"[0.6354, 0.4888, 0.1947, 0.2703]",True
ZJ003675,train_features/ZJ003675.jpg,S0022,0.0,0.322,animal,0.322,"[0.07187, 0.775, 0.1843, 0.1749]",True
ZJ003676,train_features/ZJ003676.jpg,S0042,3.0,0.00791,animal,0.00791,"[0.9671, 0.5888, 0.03281, 0.07777]",True
ZJ003677,train_features/ZJ003677.jpg,S0083,2.0,0.815,animal,0.815,"[0, 0.1277, 0.3031, 0.8407]",True
ZJ003678,train_features/ZJ003678.jpg,S0009,0.0,0.851,animal,0.851,"[0.5703, 0.5694, 0.07031, 0.2277]",True
ZJ003679,train_features/ZJ003679.jpg,S0023,2.0,0.0137,animal,0.0137,"[0.5249, 0.2686, 0.3984, 0.6179]",True
ZJ003680,train_features/ZJ003680.jpg,S0185,0.0,0.0114,animal,0.0114,"[0, 0.6583, 0.04166, 0.1749]",True
ZJ003681,train_features/ZJ003681.jpg,S0062,2.0,0.854,animal,0.854,"[0.7208, 0.5203, 0.1208, 0.1]",True
ZJ003682,train_features/ZJ003682.jpg,S0029,4.0,,,,,False
ZJ003683,train_features/ZJ003683.jpg,S0150,3.0,0.122,animal,0.122,"[0.9578, 0.3722, 0.04218, 0.5777]",True
ZJ003684,train_features/ZJ003684.jpg,S0147,2.0,0.257,person,0.257,"[0.564, 0.2694, 0.1234, 0.5138]",True
ZJ003685,train_features/ZJ003685.jpg,S0004,2.0,0.664,animal,0.664,"[0.3406, 0.8611, 0.1953, 0.09166]",True
ZJ003686,train_features/ZJ003686.jpg,S0047,2.0,0.916,animal,0.916,"[0.2781, 0.7194, 0.5765, 0.2805]",True
ZJ003687,train_features/ZJ003687.jpg,S0136,0.0,,,,,False
ZJ003688,train_features/ZJ003688.jpg,S0005,4.0,0.0591,animal,0.0591,"[0.4218, 0.008333, 0.3296, 0.9694]",True
ZJ003689,train_features/ZJ003689.jpg,S0110,4.0,0.0846,animal,0.0846,"[0, 0.2944, 0.2109, 0.5277]",True
ZJ003690,train_features/ZJ003690.jpg,S0049,3.0,0.921,animal,0.921,"[0.04375, 0.3916, 0.2578, 0.2972]",True
ZJ003691,train_features/ZJ003691.jpg,S0043,3.0,0.366,animal,0.366,"[0, 0.4416, 0.0625, 0.1833]",True
ZJ003692,train_features/ZJ003692.jpg,S0141,3.0,0.854,animal,0.854,"[0.06093, 0.5916, 0.2968, 0.3611]",True
ZJ003693,train_features/ZJ003693.jpg,S0060,2.0,0.849,animal,0.849,"[0.1093, 0.637, 0.2364, 0.2055]",True
ZJ003694,train_features/ZJ003694.jpg,S0070,1.0,0.799,animal,0.799,"[0.1541, 0.5296, 0.07916, 0.2796]",True
ZJ003695,train_features/ZJ003695.jpg,S0185,0.0,0.0477,animal,0.0477,"[0.2999, 0.1499, 0.1666, 0.3541]",True
ZJ003696,train_features/ZJ003696.jpg,S0008,4.0,0.91,animal,0.91,"[0, 0.6083, 0.289, 0.2]",True
ZJ003697,train_features/ZJ003697.jpg,S0060,2.0,0.694,animal,0.694,"[0.3322, 0.5944, 0.4562, 0.2407]",True
ZJ003698,train_features/ZJ003698.jpg,S0043,3.0,0.322,animal,0.322,"[0.001562, 0, 0.9984, 1.0]",True
ZJ003699,train_features/ZJ003699.jpg,S0014,4.0,0.951,animal,0.951,"[0, 0.4972, 0.5656, 0.5027]",True
ZJ003700,train_features/ZJ003700.jpg,S0063,1.0,0.906,animal,0.906,"[0.4197, 0.4814, 0.2833, 0.2962]",True
ZJ003701,train_features/ZJ003701.jpg,S0020,4.0,0.94,animal,0.94,"[0.6749, 0.5129, 0.3249, 0.274]",True
ZJ003702,train_features/ZJ003702.jpg,S0008,4.0,0.318,animal,0.318,"[0.007812, 0.7055, 0.2015, 0.2472]",True
ZJ003703,train_features/ZJ003703.jpg,S0030,1.0,0.69,animal,0.69,"[0.5447, 0.4981, 0.1145, 0.2888]",True
ZJ003704,train_features/ZJ003704.jpg,S0016,1.0,0.978,animal,0.978,"[0.4916, 0.424, 0.3343, 0.5537]",True
ZJ003705,train_features/ZJ003705.jpg,S0062,2.0,0.905,animal,0.905,"[0.4489, 0.437, 0.176, 0.2481]",True
ZJ003706,train_features/ZJ003706.jpg,S0009,0.0,0.894,animal,0.894,"[0.2249, 0.45, 0.2937, 0.4972]",True
ZJ003707,train_features/ZJ003707.jpg,S0070,1.0,0.812,animal,0.812,"[0.5489, 0.6148, 0.1562, 0.3537]",True
ZJ003708,train_features/ZJ003708.jpg,S0141,3.0,0.441,animal,0.441,"[0, 0.8805, 0.1531, 0.1164]",True
ZJ003709,train_features/ZJ003709.jpg,S0136,0.0,0.119,animal,0.119,"[0.2781, 0.675, 0.1078, 0.2305]",True
